Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Luke Kornet,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,C,,luke kornet,['C']
Luke Kornet,1.0,1.8,0.2,0.3,0.0,2.1,0.7,0.3,0.2,0.0,2.2,7.1,12.0,C,,luke kornet,['C']
Ahmad Caver,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,SG,,ahmad caver,['SG']
Chris Chiozza,0.7,2.4,0.1,0.1,0.5,1.1,1.9,0.4,0.0,0.9,2.0,10.9,34.0,PG,,chris chiozza,['PG']
Damyean Dotson,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,10.5,2.0,SG,,damyean dotson,['SG']
Usman Garuba,0.8,1.8,0.2,0.3,0.2,3.5,0.7,0.4,0.5,0.3,2.0,10.0,24.0,PF,,usman garuba,['PF']
Shaquille Harrison,1.0,3.0,0.0,0.0,0.0,2.0,1.5,0.5,0.5,1.0,2.0,11.5,2.0,SG,,shaquille harrison,['SG']
Joe Johnson,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,SG,,joe johnson,['SG']
Jemerrio Jones,1.0,1.5,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,2.0,7.5,2.0,SF,,jemerrio jones,['SF']
Norvel Pelle,1.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.7,2.0,6.3,3.0,C,,norvel pelle,['C']
Craig Sword,1.0,1.3,0.0,0.0,0.0,0.0,0.3,1.3,0.0,0.3,2.0,6.3,3.0,SG,,craig sword,['SG']
JT Thor,0.7,1.7,0.4,0.6,0.2,1.3,0.6,0.2,0.3,0.3,2.0,7.9,33.0,PF,,jt thor,['PF']
Cassius Winston,0.6,1.6,0.6,0.6,0.3,0.1,1.0,0.0,0.0,0.4,2.0,5.6,7.0,PG,,cassius winston,['PG']
Marko Simonovic,0.4,1.7,0.9,1.2,0.1,1.1,0.0,0.1,0.1,0.2,1.9,3.9,9.0,C,,marko simonovic,['C']
Alize Johnson,0.7,1.7,0.3,0.5,0.0,2.7,0.4,0.2,0.0,0.5,1.8,7.3,23.0,PF,,alize johnson,['PF']
Alize Johnson,0.8,1.4,0.3,0.4,0.0,2.3,0.5,0.2,0.0,0.5,1.8,7.6,16.0,PF,,alize johnson,['PF']
Alize Johnson,0.7,2.0,0.0,0.3,0.0,4.0,0.0,0.0,0.0,1.0,1.3,6.0,3.0,PF,,alize johnson,['PF']
Alize Johnson,0.8,2.5,0.8,1.0,0.0,3.3,0.3,0.5,0.0,0.3,2.3,7.0,4.0,PF,,alize johnson,['PF']
Eugene Omoruyi,0.5,1.3,0.5,1.0,0.3,1.8,0.5,0.0,0.0,0.0,1.8,4.5,4.0,SF,,eugene omoruyi,['SF']
Brodric Thomas,0.7,1.5,0.3,0.4,0.2,0.8,0.9,0.1,0.1,0.5,1.8,5.0,12.0,SG,,brodric thomas,['SG']
Willie Cauley-Stein,0.8,1.8,0.1,0.1,0.1,2.0,0.5,0.3,0.2,0.4,1.7,9.2,20.0,C,,willie cauley stein,['C']
Willie Cauley-Stein,0.9,1.9,0.1,0.1,0.1,2.1,0.5,0.3,0.2,0.4,1.9,9.8,18.0,C,,willie cauley stein,['C']
Willie Cauley-Stein,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0,C,,willie cauley stein,['C']
Wayne Selden,0.3,1.3,0.7,1.3,0.3,0.3,0.3,0.0,0.0,0.0,1.7,6.3,3.0,SG,,wayne selden,['SG']
Isaiah Todd,0.6,2.2,0.2,0.5,0.3,1.0,0.3,0.3,0.2,0.3,1.7,6.2,12.0,PF,,isaiah todd,['PF']
Ryan Arcidiacono,0.6,1.2,0.0,0.0,0.4,0.8,0.4,0.1,0.0,0.3,1.6,7.6,10.0,PG,,ryan arcidiacono,['PG']
Kevin Pangos,0.6,1.9,0.1,0.2,0.3,0.5,1.3,0.1,0.0,0.3,1.6,6.9,24.0,PG,,kevin pangos,['PG']
Rob Edwards,0.5,2.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.5,1.5,5.5,2.0,SG,,rob edwards,['SG']
Emmanuel Mudiay,0.0,1.0,1.5,2.0,0.0,0.0,2.0,0.5,0.0,0.5,1.5,5.5,2.0,PG,,emmanuel mudiay,['PG']
Malik Fitts,0.5,1.3,0.0,0.0,0.3,1.1,0.3,0.0,0.0,0.1,1.4,4.2,15.0,PF,,malik fitts,['PF']
Malik Fitts,0.3,1.3,0.0,0.0,0.3,1.4,0.0,0.0,0.0,0.3,0.9,5.0,7.0,PF,,malik fitts,['PF']
Malik Fitts,0.8,1.3,0.0,0.0,0.4,0.9,0.6,0.0,0.0,0.0,1.9,3.5,8.0,PF,,malik fitts,['PF']
Charlie Brown Jr.,0.5,1.8,0.4,0.5,0.0,1.5,0.3,0.5,0.2,0.2,1.4,8.0,22.0,SG,,charlie brown jr,['SG']
Charlie Brown Jr.,0.3,1.7,0.0,0.0,0.0,0.3,0.3,0.7,0.3,0.0,0.7,5.0,3.0,SG,,charlie brown jr,['SG']
Charlie Brown Jr.,0.5,1.8,0.5,0.5,0.1,1.6,0.3,0.4,0.2,0.3,1.5,8.5,19.0,SG,,charlie brown jr,['SG']
Leandro Bolmaro,0.5,1.5,0.3,0.4,0.1,1.2,0.6,0.2,0.0,0.4,1.4,6.9,35.0,SF,,leandro bolmaro,['SF']
Moses Wright,0.3,1.0,0.8,0.8,0.0,0.8,0.5,0.0,0.3,0.0,1.3,3.5,4.0,PF,,moses wright,['PF']
Moses Wright,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,PF,,moses wright,['PF']
Moses Wright,0.3,1.3,1.0,1.0,0.0,1.0,0.3,0.0,0.3,0.0,1.7,4.3,3.0,PF,,moses wright,['PF']
Darren Collison,0.7,2.3,0.0,0.0,0.0,1.3,0.7,0.3,0.0,0.3,1.3,12.3,3.0,PG,,darren collison,['PG']
Jordan Schakel,0.3,2.8,0.5,0.5,0.3,2.0,0.0,0.3,0.0,0.3,1.3,7.5,4.0,SG,,jordan schakel,['SG']
Myles Powell,0.5,1.5,0.2,0.2,0.1,0.5,0.3,0.1,0.0,0.3,1.2,4.7,11.0,PG,,myles powell,['PG']
Petr Cornelie,0.4,1.2,0.2,0.3,0.1,1.1,0.2,0.1,0.1,0.3,1.1,2.9,13.0,PF,,petr cornelie,['PF']
Tacko Fall,0.5,1.1,0.2,0.6,0.0,2.1,0.2,0.0,0.5,0.3,1.1,5.4,11.0,C,,tacko fall,['C']
Marcus Garrett,0.4,1.8,0.2,0.4,0.1,1.9,0.6,0.4,0.3,0.2,1.1,10.7,12.0,SG,,marcus garrett,['SG']
RJ Nembhard Jr.,0.4,1.3,0.2,0.3,0.0,0.5,0.9,0.1,0.0,0.2,1.1,4.5,14.0,SG,,rj nembhard jr,['SG']
Yves Pons,0.4,1.3,0.0,0.2,0.3,1.0,0.1,0.1,0.3,0.1,1.1,5.9,12.0,SF,,yves pons,['SF']
Shaq Buchanan,0.5,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,5.0,2.0,SG,,shaq buchanan,['SG']
Kai Jones,0.4,0.7,0.1,0.4,0.0,0.5,0.2,0.0,0.1,0.3,1.0,3.0,21.0,C,,kai jones,['C']
Dakota Mathias,0.3,1.0,0.0,0.0,0.3,0.3,0.2,0.2,0.0,0.0,1.0,2.7,6.0,SG,,dakota mathias,['SG']
Deividas Sirvydis,0.3,3.3,0.0,0.0,0.3,2.0,0.3,1.0,0.3,0.0,1.0,9.0,3.0,SG,,deividas sirvydis,['SG']
Jaden Springer,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,3.0,2.0,SG,,jaden springer,['SG']
Tyrell Terry,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,PG,,tyrell terry,['PG']
McKinley Wright IV,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.2,1.0,3.8,5.0,PG,,mckinley wright iv,['PG']
Ed Davis,0.4,0.5,0.2,0.5,0.0,2.1,0.2,0.1,0.3,0.2,0.9,6.5,31.0,C,,ed davis,['C']
Carlik Jones,0.2,1.8,0.4,0.4,0.0,0.6,1.0,0.2,0.0,0.6,0.8,4.6,5.0,PG,,carlik jones,['PG']
Carlik Jones,0.0,2.3,0.7,0.7,0.0,1.0,1.7,0.3,0.0,1.0,0.7,6.3,3.0,PG,,carlik jones,['PG']
Carlik Jones,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,PG,,carlik jones,['PG']
Isaac Bonga,0.2,0.9,0.3,0.5,0.1,0.5,0.3,0.5,0.1,0.1,0.8,4.6,15.0,SF,,isaac bonga,['SF']
Jarron Cumberland,0.3,0.7,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.7,4.0,3.0,SG,,jarron cumberland,['SG']
Chandler Hutchison,0.2,0.3,0.3,0.3,0.0,0.8,0.3,0.0,0.0,0.7,0.7,3.7,6.0,SF,,chandler hutchison,['SF']
DaQuan Jeffries,0.3,0.7,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.7,3.0,3.0,SG,,daquan jeffries,['SG']
Jaylen Morris,0.0,2.0,0.7,1.3,0.0,0.7,0.7,0.0,0.0,0.3,0.7,5.3,3.0,SG,,jaylen morris,['SG']
Xavier Sneed,0.2,1.1,0.0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.6,4.3,9.0,SF,,xavier sneed,['SF']
Xavier Sneed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,SF,,xavier sneed,['SF']
Xavier Sneed,0.3,1.1,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.7,4.4,7.0,SF,,xavier sneed,['SF']
Solomon Hill,0.2,1.5,0.0,0.0,0.2,1.8,0.9,0.3,0.2,0.1,0.6,10.7,13.0,SF,,solomon hill,['SF']
Robert Woodard II,0.2,1.3,0.2,0.2,0.1,0.9,0.3,0.1,0.1,0.1,0.6,3.5,12.0,SF,,robert woodard ii,['SF']
Sharife Cooper,0.2,1.1,0.0,0.0,0.1,0.4,0.4,0.0,0.0,0.4,0.5,3.0,13.0,PG,,sharife cooper,['PG']
Scottie Lewis,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,3.5,2.0,SG,,scottie lewis,['SG']
Joel Ayayi,0.1,0.9,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.3,2.9,7.0,SG,,joel ayayi,['SG']
Aaron Henry,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.3,0.3,2.8,6.0,SF,,aaron henry,['SF']
George King,0.0,1.3,0.3,0.5,0.0,1.3,0.0,0.0,0.0,0.3,0.3,4.8,4.0,SF,,george king,['SF']
Miye Oni,0.1,0.6,0.0,0.1,0.1,0.4,0.3,0.0,0.0,0.1,0.3,2.8,16.0,SG,,miye oni,['SG']
Cat Barber,0.0,1.3,0.0,1.3,0.0,1.0,1.0,0.0,0.0,0.3,0.0,4.3,3.0,PG,,cat barber,['PG']
Jordan Bell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,C,,jordan bell,['C']
Zylan Cheatham,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,SF,,zylan cheatham,['SF']
Sam Dekker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PF,,sam dekker,['PF']
Javin DeLaurier,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,C,,javin delaurier,['C']
Jaime Echenique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,C,,jaime echenique,['C']
Jordan Goodwin,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,2.0,SG,,jordan goodwin,['SG']
Tyler Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,SG,,tyler hall,['SG']
Nate Hinton,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,SG,,nate hinton,['SG']
Jay Huff,0.0,0.8,0.0,0.0,0.0,1.0,0.3,0.3,0.3,0.3,0.0,5.0,4.0,C,,jay huff,['C']
Feron Hunt,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,4.0,2.0,SF,,feron hunt,['SF']
DeJon Jarreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SG,,dejon jarreau,['SG']
David Johnson,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,SG,,david johnson,['SG']
Arnoldas Kulboka,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,SF,,arnoldas kulboka,['SF']
Anthony Lamb,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,4.0,2.0,SF,,anthony lamb,['SF']
JaQuori McLaughlin,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.8,4.0,PG,,jaquori mclaughlin,['PG']
C.J. Miles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,SG,,c j miles,['SG']
Matt Mooney,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,SG,,matt mooney,['SG']
Ade Murkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SG,,ade murkey,['SG']
Jaysean Paige,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,PG,,jaysean paige,['PG']
Trayvon Palmer,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,SG,,trayvon palmer,['SG']
Emanuel Terry,0.0,1.7,0.0,0.0,0.0,5.0,0.7,0.3,0.0,1.7,0.0,6.0,3.0,PF,,emanuel terry,['PF']
Jon Teske,0.0,0.3,0.0,0.7,0.0,0.7,0.3,0.3,0.0,0.0,0.0,2.7,3.0,C,,jon teske,['C']
M.J. Walker,0.0,2.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,4.0,2.0,SG,,m j walker,['SG']
League Average,,,,,,,,,,,,,,,,league average,['NAN']
