Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Kevin Knox,2.0,4.3,0.6,0.8,1.0,2.6,0.4,0.3,0.3,0.8,5.6,14.1,42.0,SF,,kevin knox,['SF']
Kevin Knox,3.2,7.3,1.0,1.3,1.0,3.3,0.9,0.5,0.0,0.9,8.5,17.1,21.0,PF,,kevin knox,['PF']
Mo Bamba,2.4,4.9,0.8,1.3,1.0,4.6,0.9,0.3,0.9,0.6,6.6,15.7,49.0,C,,mo bamba,['C']
Mo Bamba,2.7,5.4,0.9,1.3,1.1,4.6,1.1,0.3,1.0,0.6,7.3,17.0,40.0,C,,mo bamba,['C']
Mo Bamba,1.2,3.0,0.7,1.2,0.6,4.6,0.4,0.1,0.6,0.9,3.7,9.8,9.0,C,,mo bamba,['C']
Drew Eubanks,2.7,4.3,1.1,1.6,0.1,5.4,1.3,0.5,1.3,0.9,6.6,20.3,78.0,C,,drew eubanks,['C']
Jordan Goodwin,2.5,5.7,0.9,1.1,0.6,3.3,2.7,0.9,0.4,0.9,6.6,17.8,62.0,PG,,jordan goodwin,['PG']
Jock Landale,2.6,4.9,1.1,1.5,0.3,4.1,1.0,0.2,0.4,0.9,6.6,14.2,69.0,C,,jock landale,['C']
Nassir Little,2.5,5.6,0.6,0.9,1.1,2.6,0.9,0.4,0.4,0.7,6.6,18.1,54.0,SF,,nassir little,['SF']
Brandon Boston Jr.,2.3,5.5,1.3,1.7,0.5,1.4,0.9,0.4,0.0,0.5,6.5,11.3,22.0,SF,,brandon boston jr,['SF']
Luka Garza,2.3,4.1,1.5,1.9,0.5,2.3,0.6,0.1,0.1,0.5,6.5,8.7,28.0,C,,luka garza,['C']
Jay Scrubb,2.5,3.5,0.5,1.0,1.0,3.0,0.5,1.0,0.0,1.5,6.5,15.0,2.0,SG,,jay scrubb,['SG']
Cody Zeller,2.5,3.9,1.6,2.3,0.0,4.3,0.7,0.2,0.3,0.9,6.5,14.5,15.0,C,,cody zeller,['C']
Dario Šarić,2.2,4.9,1.1,1.3,0.8,3.6,1.3,0.4,0.1,1.0,6.4,14.1,57.0,C,,dario saric,['C']
Dario Šarić,2.1,4.8,1.0,1.2,0.7,3.8,1.5,0.4,0.1,1.0,5.8,14.4,37.0,PF,,dario saric,['PF']
Dario Šarić,2.6,5.0,1.4,1.6,0.9,3.3,0.9,0.4,0.1,1.0,7.4,13.7,20.0,C,,dario saric,['C']
R.J. Hampton,2.2,5.0,1.2,1.6,0.9,1.9,1.1,0.6,0.2,0.9,6.4,16.0,47.0,SG,,r j hampton,['SG']
R.J. Hampton,1.9,4.4,1.2,1.4,0.7,1.5,1.3,0.6,0.2,0.8,5.7,13.9,26.0,SG,,r j hampton,['SG']
R.J. Hampton,2.5,5.9,1.2,1.9,1.1,2.3,1.0,0.5,0.2,1.0,7.3,18.5,21.0,SG,,r j hampton,['SG']
JaMychal Green,2.4,4.4,0.9,1.2,0.7,3.6,0.9,0.4,0.4,0.9,6.4,14.0,57.0,PF,,jamychal green,['PF']
Sam Hauser,2.3,5.0,0.2,0.2,1.8,2.6,0.9,0.4,0.3,0.4,6.4,16.1,80.0,SF,,sam hauser,['SF']
Isaac Okoro,2.3,4.7,1.0,1.4,0.8,2.5,1.1,0.7,0.4,0.6,6.4,21.7,76.0,SF,,isaac okoro,['SF']
Duncan Robinson,2.1,5.6,0.7,0.8,1.5,1.6,1.1,0.3,0.0,0.7,6.4,16.5,42.0,SF,,duncan robinson,['SF']
Goran Dragić,2.4,5.8,0.5,0.8,0.9,1.4,2.6,0.2,0.1,1.1,6.3,15.0,58.0,PG,,goran dragic,['PG']
Goran Dragić,2.5,5.9,0.5,0.8,0.9,1.4,2.7,0.2,0.1,1.1,6.4,15.4,51.0,PG,,goran dragic,['PG']
Goran Dragić,2.0,5.1,0.6,0.6,1.0,1.7,1.7,0.3,0.0,1.0,5.6,11.9,7.0,PG,,goran dragic,['PG']
Simone Fontecchio,2.2,6.0,0.7,0.8,1.2,1.7,0.8,0.3,0.2,0.8,6.3,14.7,52.0,SF,,simone fontecchio,['SF']
Patrick Beverley,2.1,5.4,0.7,1.0,1.2,3.7,2.9,0.9,0.6,0.9,6.2,27.1,67.0,SG,,patrick beverley,['SG']
Patrick Beverley,2.2,5.4,0.9,1.1,1.2,3.1,2.6,0.9,0.6,0.9,6.4,26.9,45.0,SG,,patrick beverley,['SG']
Patrick Beverley,2.1,5.4,0.4,0.7,1.1,4.9,3.5,1.0,0.7,0.8,5.8,27.5,22.0,PG,,patrick beverley,['PG']
Nickeil Alexander-Walker,2.2,5.0,0.7,1.0,1.0,1.7,1.8,0.5,0.4,0.9,6.2,15.0,59.0,SG,,nickeil alexander walker,['SG']
Nickeil Alexander-Walker,2.3,4.7,0.8,1.1,1.0,1.6,2.1,0.7,0.4,1.3,6.3,14.7,36.0,SG,,nickeil alexander walker,['SG']
Nickeil Alexander-Walker,2.1,5.4,0.6,0.9,1.1,1.8,1.4,0.3,0.3,0.4,5.9,15.5,23.0,SG,,nickeil alexander walker,['SG']
Jared Butler,2.5,5.3,0.0,0.0,1.2,0.7,1.3,0.8,0.0,0.8,6.2,12.8,6.0,PG,,jared butler,['PG']
Quenton Jackson,2.1,4.7,1.9,2.4,0.1,0.9,1.7,0.4,0.1,0.4,6.2,15.0,9.0,PG,,quenton jackson,['PG']
Patty Mills,2.2,5.2,0.6,0.8,1.2,1.1,1.4,0.4,0.1,0.8,6.2,14.2,40.0,PG,,patty mills,['PG']
Sandro Mamukelashvili,2.3,5.3,0.9,1.3,0.7,4.3,1.4,0.3,0.3,0.8,6.1,15.3,43.0,C,,sandro mamukelashvili,['C']
Sandro Mamukelashvili,0.8,2.4,0.5,0.8,0.3,2.3,0.7,0.2,0.2,0.4,2.4,9.0,24.0,C,,sandro mamukelashvili,['C']
Sandro Mamukelashvili,4.1,9.1,1.4,2.1,1.2,6.8,2.4,0.5,0.4,1.4,10.8,23.3,19.0,C,,sandro mamukelashvili,['C']
Mike Muscala,2.1,4.6,0.6,0.8,1.3,3.2,0.8,0.2,0.4,0.4,6.1,15.0,63.0,C,,mike muscala,['C']
Mike Muscala,2.1,4.7,0.7,0.9,1.3,3.1,0.9,0.3,0.4,0.3,6.2,14.5,43.0,C,,mike muscala,['C']
Mike Muscala,2.1,4.5,0.5,0.7,1.3,3.4,0.6,0.2,0.3,0.5,5.9,16.2,20.0,C,,mike muscala,['C']
Nicolas Batum,2.1,4.9,0.4,0.6,1.6,3.8,1.6,0.7,0.6,0.6,6.1,21.9,78.0,PF,,nicolas batum,['PF']
Oshae Brissett,1.9,4.9,1.6,2.2,0.7,3.4,0.7,0.5,0.2,0.5,6.1,16.7,65.0,PF,,oshae brissett,['PF']
Evan Fournier,2.1,6.1,0.7,0.8,1.3,1.8,1.3,0.6,0.1,0.8,6.1,17.0,27.0,SG,,evan fournier,['SG']
Saben Lee,2.0,4.8,1.7,2.3,0.4,1.8,2.7,0.8,0.0,1.0,6.0,14.9,25.0,PG,,saben lee,['PG']
Saben Lee,1.5,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.5,3.0,5.0,2.0,PG,,saben lee,['PG']
Saben Lee,2.0,5.1,1.8,2.5,0.5,2.0,2.8,0.8,0.0,0.9,6.3,15.8,23.0,PG,,saben lee,['PG']
Robert Covington,2.1,4.8,0.6,0.8,1.1,3.5,1.2,0.8,0.7,0.7,6.0,16.2,48.0,PF,,robert covington,['PF']
Andre Drummond,2.5,4.1,1.0,1.9,0.0,6.6,0.5,0.7,0.4,1.1,6.0,12.7,67.0,C,,andre drummond,['C']
Maxi Kleber,2.1,4.6,0.7,1.0,1.1,3.6,1.4,0.3,0.8,0.7,5.9,25.1,37.0,PF,,maxi kleber,['PF']
Jaylin Williams,2.1,4.8,0.8,1.1,0.9,4.9,1.6,0.6,0.2,0.8,5.9,18.7,49.0,C,,jaylin williams,['C']
Josh Christopher,2.4,5.1,0.7,0.9,0.3,1.1,1.1,0.5,0.2,0.9,5.8,12.3,64.0,SG,,josh christopher,['SG']
Johnny Davis,2.4,6.1,0.5,1.0,0.6,2.3,1.0,0.4,0.3,0.6,5.8,15.1,28.0,SG,,johnny davis,['SG']
Stanley Johnson,2.2,4.1,0.9,1.3,0.6,3.2,2.2,0.5,0.2,1.1,5.8,15.6,30.0,SF,,stanley johnson,['SF']
Charles Bassey,2.5,3.9,0.6,1.1,0.1,5.5,1.4,0.5,0.9,1.2,5.7,14.5,35.0,C,,charles bassey,['C']
Rodney McGruder,1.9,4.8,0.6,0.7,1.3,2.3,0.9,0.5,0.0,0.3,5.7,16.4,32.0,SG,,rodney mcgruder,['SG']
Ziaire Williams,2.3,5.3,0.5,0.6,0.7,2.1,0.9,0.4,0.2,1.0,5.7,15.2,37.0,SF,,ziaire williams,['SF']
James Bouknight,2.0,5.7,0.6,0.9,1.0,2.1,1.2,0.4,0.1,0.9,5.6,15.1,34.0,SG,,james bouknight,['SG']
Alex Caruso,1.9,4.3,0.9,1.1,0.8,2.9,2.9,1.5,0.7,1.1,5.6,23.5,67.0,PG,,alex caruso,['PG']
Montrezl Harrell,2.2,3.7,1.2,1.8,0.0,2.8,0.6,0.3,0.4,0.6,5.6,11.9,57.0,C,,montrezl harrell,['C']
Jalen Johnson,2.3,4.6,0.7,1.1,0.4,4.0,1.2,0.5,0.5,0.6,5.6,14.9,70.0,SF,,jalen johnson,['SF']
Davion Mitchell,2.3,5.0,0.3,0.4,0.8,1.3,2.3,0.6,0.2,0.8,5.6,18.1,80.0,PG,,davion mitchell,['PG']
Payton Pritchard,2.1,5.1,0.3,0.3,1.2,1.8,1.3,0.3,0.0,0.8,5.6,13.4,48.0,PG,,payton pritchard,['PG']
Derrick Rose,2.3,5.9,0.4,0.4,0.7,1.5,1.7,0.3,0.2,0.8,5.6,12.5,27.0,PG,,derrick rose,['PG']
Yuta Watanabe,2.0,4.0,0.6,0.8,1.0,2.4,0.8,0.4,0.3,0.4,5.6,16.0,58.0,SF,,yuta watanabe,['SF']
Danny Green,2.0,4.5,0.1,0.1,1.5,1.3,0.5,0.5,0.3,0.9,5.5,12.5,11.0,SG,,danny green,['SG']
Danny Green,1.0,3.7,0.0,0.0,1.0,1.3,0.7,0.3,0.0,1.0,3.0,14.3,3.0,SG,,danny green,['SG']
Danny Green,2.4,4.8,0.1,0.1,1.6,1.3,0.5,0.6,0.4,0.9,6.5,11.9,8.0,SG,,danny green,['SG']
Jarrell Brantley,2.0,3.5,0.5,0.5,1.0,1.5,0.8,0.0,0.5,0.5,5.5,9.8,4.0,PF,,jarrell brantley,['PF']
Wenyen Gabriel,2.3,3.8,0.8,1.2,0.1,4.2,0.5,0.4,0.5,0.7,5.5,15.1,68.0,C,,wenyen gabriel,['C']
Nikola Jović,1.9,4.6,1.2,1.3,0.5,2.1,0.7,0.5,0.1,0.7,5.5,13.6,15.0,PF,,nikola jovic,['PF']
Otto Porter Jr.,1.9,3.8,1.0,1.0,0.8,2.4,1.0,1.4,0.0,0.5,5.5,18.3,8.0,SF,,otto porter jr,['SF']
Jamal Cain,2.1,3.7,0.9,1.2,0.4,2.9,0.7,0.6,0.1,0.3,5.4,13.3,18.0,PF,,jamal cain,['PF']
Bryce McGowens,1.7,4.4,1.3,1.7,0.6,2.0,1.2,0.3,0.1,0.9,5.3,17.1,46.0,SG,,bryce mcgowens,['SG']
Lamar Stevens,2.1,4.6,0.6,0.9,0.5,3.3,0.5,0.4,0.3,0.4,5.3,18.1,62.0,SF,,lamar stevens,['SF']
Dewayne Dedmon,2.0,4.0,0.9,1.3,0.3,3.5,0.7,0.2,0.5,0.7,5.2,11.2,38.0,C,,dewayne dedmon,['C']
Dewayne Dedmon,2.1,4.3,1.1,1.5,0.4,3.6,0.5,0.2,0.5,0.6,5.7,11.7,30.0,C,,dewayne dedmon,['C']
Dewayne Dedmon,1.6,2.8,0.1,0.6,0.1,3.1,1.3,0.3,0.6,0.8,3.5,9.5,8.0,C,,dewayne dedmon,['C']
Darius Bazley,1.9,4.3,0.9,1.6,0.5,3.2,0.9,0.5,0.8,0.6,5.2,14.3,43.0,C,,darius bazley,['C']
Darius Bazley,2.0,4.4,1.0,1.8,0.5,3.4,0.9,0.5,0.8,0.6,5.4,15.4,36.0,C,,darius bazley,['C']
Darius Bazley,1.7,3.6,0.3,0.7,0.3,2.3,0.9,0.4,0.7,0.7,4.0,8.7,7.0,C,,darius bazley,['C']
Rudy Gay,1.9,5.1,0.8,0.9,0.6,2.9,1.0,0.3,0.3,0.7,5.2,14.6,56.0,PF,,rudy gay,['PF']
Javonte Green,1.9,3.4,0.9,1.4,0.4,2.8,0.7,0.8,0.7,0.6,5.2,15.0,32.0,SF,,javonte green,['SF']
Zeke Nnaji,2.1,3.7,0.8,1.2,0.3,2.6,0.3,0.3,0.4,0.6,5.2,13.7,53.0,PF,,zeke nnaji,['PF']
Ricky Rubio,1.8,5.4,0.8,1.1,0.6,2.1,3.5,0.8,0.2,0.9,5.2,17.2,33.0,PG,,ricky rubio,['PG']
Lindy Waters III,1.7,4.3,0.4,0.5,1.4,1.8,0.7,0.3,0.3,0.2,5.2,13.0,41.0,SG,,lindy waters iii,['SG']
MarJon Beauchamp,1.8,4.7,0.5,0.7,0.9,2.2,0.7,0.4,0.1,0.9,5.1,13.5,52.0,SF,,marjon beauchamp,['SF']
DeAndre Jordan,2.3,2.9,0.6,1.2,0.0,5.2,0.9,0.3,0.6,1.2,5.1,15.0,39.0,C,,deandre jordan,['C']
John Konchar,1.9,4.4,0.4,0.5,0.8,4.3,1.4,1.1,0.3,0.5,5.1,20.8,72.0,SF,,john konchar,['SF']
George Hill,1.7,3.6,0.9,1.2,0.7,1.8,2.4,0.6,0.1,0.7,5.0,18.1,46.0,SG,,george hill,['SG']
George Hill,1.7,3.8,1.0,1.3,0.7,1.9,2.5,0.5,0.1,0.8,5.0,19.1,35.0,PG,,george hill,['PG']
George Hill,1.7,3.1,0.7,0.8,1.0,1.6,1.9,0.6,0.3,0.6,5.2,15.1,11.0,SG,,george hill,['SG']
Vlatko Čančar,1.8,3.8,0.6,0.7,0.7,2.1,1.3,0.4,0.2,0.6,5.0,14.8,60.0,PF,,vlatko cancar,['PF']
Isaiah Hartenstein,2.1,4.0,0.6,0.9,0.1,6.5,1.2,0.6,0.8,0.8,5.0,19.8,82.0,C,,isaiah hartenstein,['C']
Jaxson Hayes,1.8,3.3,1.2,1.8,0.1,2.8,0.7,0.4,0.4,0.7,5.0,13.0,47.0,C,,jaxson hayes,['C']
Jonathan Isaac,2.0,4.8,0.5,0.8,0.5,4.0,0.5,1.3,0.4,0.4,5.0,11.3,11.0,PF,,jonathan isaac,['PF']
Derrick Jones Jr.,1.8,3.6,1.0,1.3,0.4,2.4,0.5,0.5,0.6,0.4,5.0,14.0,64.0,PF,,derrick jones jr,['PF']
Kenneth Lofton Jr.,2.0,3.9,0.7,1.1,0.3,2.1,0.8,0.2,0.1,0.5,5.0,7.3,24.0,PF,,kenneth lofton jr,['PF']
Cody Martin,2.0,5.1,0.6,1.0,0.4,3.4,1.6,0.6,0.1,0.3,5.0,19.1,7.0,SF,,cody martin,['SF']
Sam Merrill,1.8,4.4,0.4,0.4,1.0,1.8,1.0,0.8,0.0,0.0,5.0,11.8,5.0,SG,,sam merrill,['SG']
Blake Wesley,1.9,5.8,0.7,1.2,0.5,2.2,2.6,0.7,0.1,1.8,5.0,18.1,37.0,SG,,blake wesley,['SG']
Ousmane Dieng,1.9,4.6,0.4,0.6,0.7,2.7,1.2,0.4,0.2,0.7,4.9,14.6,39.0,PF,,ousmane dieng,['PF']
Chimezie Metu,2.0,3.3,0.8,1.1,0.1,3.0,0.6,0.3,0.3,0.5,4.9,10.4,66.0,PF,,chimezie metu,['PF']
Austin Rivers,1.8,4.0,0.6,0.8,0.8,1.6,1.4,0.5,0.1,0.4,4.9,19.5,52.0,SG,,austin rivers,['SG']
Danuel House Jr.,1.7,3.5,0.8,1.1,0.7,1.7,0.8,0.3,0.2,0.5,4.8,14.4,56.0,SF,,danuel house jr,['SF']
Johnny Juzang,1.9,5.8,0.1,0.2,0.8,2.2,0.4,0.2,0.2,0.2,4.8,12.9,18.0,SG,,johnny juzang,['SG']
Meyers Leonard,1.6,3.2,0.9,1.0,0.8,3.8,0.1,0.2,0.0,0.7,4.8,12.7,9.0,C,,meyers leonard,['C']
Garrison Mathews,1.4,3.7,0.9,1.0,1.2,1.4,0.5,0.4,0.1,0.4,4.8,12.7,54.0,SG,,garrison mathews,['SG']
Garrison Mathews,1.3,3.8,0.9,1.0,1.2,1.4,0.5,0.5,0.1,0.4,4.8,13.4,45.0,SG,,garrison mathews,['SG']
Garrison Mathews,1.4,3.4,0.8,0.9,1.1,1.2,0.3,0.1,0.1,0.1,4.8,9.3,9.0,SG,,garrison mathews,['SG']
Moses Moody,1.7,3.6,0.6,0.8,0.8,1.7,0.8,0.3,0.1,0.5,4.8,13.0,63.0,SG,,moses moody,['SG']
Christian Braun,1.9,3.8,0.5,0.8,0.4,2.4,0.8,0.5,0.2,0.5,4.7,15.5,76.0,SG,,christian braun,['SG']
Keon Johnson,1.7,4.5,0.7,1.0,0.7,1.1,1.5,0.5,0.2,1.1,4.7,10.4,40.0,SG,,keon johnson,['SG']
Chuma Okeke,1.6,4.5,0.6,0.8,1.0,3.6,1.4,0.7,0.4,0.6,4.7,19.2,27.0,SF,,chuma okeke,['SF']
Day'Ron Sharpe,1.9,3.6,0.7,1.1,0.1,4.2,0.8,0.3,0.7,0.9,4.7,11.5,48.0,C,,day ron sharpe,['C']
Dean Wade,1.7,4.0,0.3,0.5,1.0,3.4,0.8,0.6,0.5,0.4,4.7,20.3,44.0,PF,,dean wade,['PF']
TyTy Washington Jr.,1.9,5.2,0.3,0.6,0.6,1.5,1.5,0.5,0.1,0.5,4.7,14.0,31.0,PG,,tyty washington jr,['PG']
Gary Payton II,1.9,3.1,0.3,0.3,0.6,3.1,1.4,1.0,0.2,0.7,4.6,16.7,22.0,SG,,gary payton ii,['SG']
Gary Payton II,1.6,2.7,0.3,0.3,0.6,2.6,1.5,1.1,0.1,0.8,4.1,17.0,15.0,SG,,gary payton ii,['SG']
Gary Payton II,2.4,4.0,0.3,0.4,0.6,4.3,1.1,0.9,0.6,0.6,5.7,16.0,7.0,SG,,gary payton ii,['SG']
Dalano Banton,1.8,4.2,0.5,0.8,0.5,1.5,1.2,0.4,0.4,0.6,4.6,9.0,31.0,PG,,dalano banton,['PG']
Dāvis Bertāns,1.5,3.6,0.3,0.3,1.2,1.2,0.5,0.2,0.2,0.2,4.6,10.9,45.0,PF,,davis bertans,['PF']
Malachi Flynn,1.6,4.6,0.5,0.6,0.9,1.4,1.3,0.4,0.1,0.5,4.6,13.0,53.0,PG,,malachi flynn,['PG']
Kira Lewis Jr.,1.6,3.5,0.8,0.9,0.6,1.3,0.9,0.4,0.1,0.4,4.6,9.4,25.0,PG,,kira lewis jr,['PG']
Justin Holiday,1.7,4.4,0.1,0.2,1.0,1.2,0.9,0.4,0.4,0.5,4.5,15.3,46.0,SF,,justin holiday,['SF']
Justin Holiday,1.7,4.5,0.0,0.0,1.1,0.8,0.9,0.2,0.4,0.4,4.5,14.7,28.0,SF,,justin holiday,['SF']
Justin Holiday,1.6,4.4,0.3,0.4,0.9,1.8,0.9,0.8,0.5,0.6,4.4,16.4,18.0,SF,,justin holiday,['SF']
Goga Bitadze,1.8,3.3,0.6,1.1,0.2,3.6,1.0,0.4,0.7,0.6,4.4,12.0,38.0,C,,goga bitadze,['C']
Goga Bitadze,1.3,2.5,0.5,1.1,0.2,2.3,0.9,0.4,0.5,0.6,3.3,9.6,21.0,C,,goga bitadze,['C']
Goga Bitadze,2.5,4.3,0.7,1.1,0.1,5.2,1.2,0.4,0.9,0.6,5.8,15.0,17.0,C,,goga bitadze,['C']
Jarrett Culver,1.7,4.3,0.9,1.3,0.1,3.8,0.6,0.6,0.2,0.7,4.4,13.7,10.0,SF,,jarrett culver,['SF']
A.J. Green,1.5,3.6,0.1,0.1,1.3,1.3,0.6,0.2,0.0,0.3,4.4,9.9,35.0,SG,,a j green,['SG']
Haywood Highsmith,1.7,4.0,0.2,0.5,0.7,3.5,0.8,0.7,0.3,0.8,4.4,17.9,54.0,PF,,haywood highsmith,['PF']
JaVale McGee,1.9,3.0,0.6,1.0,0.0,2.5,0.3,0.1,0.6,0.9,4.4,8.5,42.0,C,,javale mcgee,['C']
Thaddeus Young,2.0,3.7,0.3,0.5,0.1,3.1,1.4,1.0,0.1,0.8,4.4,14.7,54.0,PF,,thaddeus young,['PF']
Omer Yurtseven,1.8,3.0,0.6,0.7,0.3,2.6,0.2,0.2,0.2,0.4,4.4,9.2,9.0,C,,omer yurtseven,['C']
Moses Brown,1.7,2.7,0.9,2.0,0.0,3.9,0.1,0.1,0.4,0.4,4.3,8.2,36.0,C,,moses brown,['C']
Moses Brown,1.8,2.8,1.0,2.1,0.0,4.1,0.1,0.1,0.4,0.4,4.6,8.5,34.0,C,,moses brown,['C']
Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,2.0,C,,moses brown,['C']
Bismack Biyombo,2.0,3.4,0.4,1.1,0.0,4.3,0.9,0.3,1.4,0.8,4.3,14.3,61.0,C,,bismack biyombo,['C']
Michael Carter-Williams,1.5,3.5,1.0,1.8,0.3,1.3,1.8,0.3,0.3,1.0,4.3,11.0,4.0,PG,,michael carter williams,['PG']
Justin Minaya,1.8,5.8,0.0,0.3,0.8,3.8,1.0,0.5,1.3,1.0,4.3,22.3,4.0,SF,,justin minaya,['SF']
Xavier Sneed,1.3,2.5,1.0,1.0,0.8,1.3,1.3,0.0,0.3,0.8,4.3,12.0,4.0,SF,,xavier sneed,['SF']
Paul Reed,1.8,3.0,0.6,0.7,0.0,3.8,0.4,0.7,0.7,0.7,4.2,10.9,69.0,C,,paul reed,['C']
Admiral Schofield,1.5,3.3,0.6,0.6,0.6,1.7,0.8,0.2,0.1,0.4,4.2,12.2,37.0,PF,,admiral schofield,['PF']
Ish Wainright,1.4,3.8,0.4,0.5,1.0,2.3,0.9,0.6,0.4,0.4,4.2,15.3,60.0,SF,,ish wainright,['SF']
McKinley Wright IV,1.7,3.6,0.5,0.7,0.3,1.7,2.1,0.3,0.2,0.7,4.2,12.4,27.0,PG,,mckinley wright iv,['PG']
Matisse Thybulle,1.5,3.6,0.3,0.4,0.8,2.0,0.7,1.2,0.5,0.3,4.1,16.9,71.0,SG,,matisse thybulle,['SG']
Matisse Thybulle,1.0,2.4,0.2,0.2,0.4,1.3,0.5,0.9,0.3,0.2,2.7,12.1,49.0,SF,,matisse thybulle,['SF']
Matisse Thybulle,2.7,6.2,0.5,0.7,1.5,3.5,1.4,1.7,0.8,0.7,7.4,27.7,22.0,SG,,matisse thybulle,['SG']
Blake Griffin,1.5,3.2,0.5,0.8,0.6,3.8,1.5,0.3,0.2,0.5,4.1,13.9,41.0,C,,blake griffin,['C']
Kevon Harris,1.4,3.1,0.9,1.2,0.5,2.1,0.5,0.5,0.1,0.6,4.1,13.4,34.0,SG,,kevon harris,['SG']
Serge Ibaka,1.6,3.4,0.5,0.8,0.4,2.8,0.3,0.1,0.4,0.7,4.1,11.6,16.0,C,,serge ibaka,['C']
Isaiah Roby,1.6,3.7,0.5,1.0,0.4,2.5,0.9,0.4,0.2,0.7,4.1,11.3,42.0,PF,,isaiah roby,['PF']
Daishen Nix,1.4,4.2,0.4,0.6,0.7,1.7,2.3,0.5,0.1,1.5,4.0,16.0,57.0,PG,,daishen nix,['PG']
Olivier Sarr,1.7,3.3,0.6,0.8,0.1,3.4,0.4,0.1,0.6,0.4,4.0,12.7,9.0,C,,olivier sarr,['C']
Bruno Fernando,1.5,2.9,0.9,1.3,0.0,3.5,0.8,0.2,0.9,0.6,3.9,10.4,39.0,C,,bruno fernando,['C']
Bruno Fernando,1.5,3.0,1.0,1.4,0.0,3.9,1.0,0.2,1.0,0.6,4.1,11.7,31.0,C,,bruno fernando,['C']
Bruno Fernando,1.4,2.4,0.6,0.8,0.0,1.9,0.1,0.0,0.4,0.6,3.4,5.1,8.0,C,,bruno fernando,['C']
Patrick Baldwin Jr.,1.4,3.5,0.1,0.2,1.0,1.3,0.4,0.2,0.1,0.4,3.9,7.3,31.0,SF,,patrick baldwin jr,['SF']
Dominick Barlow,1.6,3.1,0.6,0.9,0.0,3.6,0.9,0.4,0.7,0.5,3.9,14.6,28.0,PF,,dominick barlow,['PF']
Gorgui Dieng,1.5,3.8,0.3,0.4,0.7,3.5,1.7,0.1,0.5,1.0,3.9,11.5,31.0,C,,gorgui dieng,['C']
Udonis Haslem,1.4,4.1,0.6,0.7,0.4,1.6,0.0,0.1,0.3,0.1,3.9,10.1,7.0,C,,udonis haslem,['C']
Aaron Holiday,1.5,3.5,0.4,0.5,0.6,1.2,1.4,0.6,0.2,0.6,3.9,13.4,63.0,PG,,aaron holiday,['PG']
Jabari Walker,1.5,3.5,0.6,0.8,0.3,2.3,0.6,0.2,0.2,0.5,3.9,11.1,56.0,SF,,jabari walker,['SF']
Markieff Morris,1.3,3.3,0.3,0.3,0.8,2.0,0.9,0.3,0.1,0.5,3.8,10.1,35.0,PF,,markieff morris,['PF']
Markieff Morris,1.2,3.0,0.4,0.4,0.7,2.2,0.9,0.3,0.2,0.5,3.6,10.6,27.0,PF,,markieff morris,['PF']
Markieff Morris,1.8,4.1,0.0,0.0,1.0,1.5,0.8,0.1,0.0,0.5,4.5,8.8,8.0,PF,,markieff morris,['PF']
Xavier Cooks,1.7,2.8,0.4,1.0,0.0,3.8,0.6,0.6,0.4,0.8,3.8,12.6,10.0,PF,,xavier cooks,['PF']
Dyson Daniels,1.5,3.5,0.4,0.7,0.5,3.2,2.3,0.7,0.2,1.0,3.8,17.7,59.0,PG,,dyson daniels,['PG']
Darius Days,1.3,3.0,0.5,0.5,0.8,1.5,0.3,0.0,0.3,0.0,3.8,6.3,4.0,SF,,darius days,['SF']
Caleb Houstan,1.3,3.6,0.3,0.4,0.9,1.9,0.6,0.2,0.1,0.4,3.8,15.9,51.0,SF,,caleb houstan,['SF']
Furkan Korkmaz,1.3,3.0,0.7,1.0,0.5,1.1,0.6,0.3,0.1,0.6,3.8,9.5,37.0,SG,,furkan korkmaz,['SG']
Luke Kornet,1.6,2.5,0.5,0.6,0.0,2.9,0.8,0.2,0.7,0.4,3.8,11.7,69.0,C,,luke kornet,['C']
JT Thor,1.4,3.4,0.5,0.7,0.6,2.2,0.5,0.3,0.3,0.6,3.8,14.0,69.0,PF,,jt thor,['PF']
A.J. Lawson,1.5,2.9,0.1,0.5,0.7,1.4,0.1,0.1,0.0,0.2,3.7,7.2,15.0,SG,,a j lawson,['SG']
A.J. Lawson,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,SG,,a j lawson,['SG']
A.J. Lawson,1.5,3.1,0.1,0.6,0.7,1.4,0.1,0.1,0.0,0.2,3.9,7.6,14.0,SG,,a j lawson,['SG']
David Duke Jr.,1.6,3.4,0.5,0.7,0.0,1.3,0.9,0.4,0.0,0.8,3.7,9.9,23.0,SG,,david duke jr,['SG']
Nathan Knight,1.2,2.1,1.0,1.5,0.2,1.5,0.3,0.3,0.2,0.6,3.7,7.7,38.0,C,,nathan knight,['C']
Jordan McLaughlin,1.4,3.4,0.3,0.4,0.6,1.4,3.4,0.7,0.1,0.8,3.7,15.8,43.0,PG,,jordan mclaughlin,['PG']
Orlando Robinson,1.5,2.9,0.7,1.0,0.0,4.1,0.8,0.4,0.4,0.5,3.7,13.7,31.0,C,,orlando robinson,['C']
