Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Caleb Houstan,1.4,3.3,0.3,0.3,1.1,1.3,0.6,0.4,0.1,0.2,4.1,13.6,58.0,SF,,caleb houstan,['SF']
Jordan Miller,1.6,3.6,0.8,0.9,0.2,1.6,0.9,0.5,0.1,0.7,4.1,11.4,37.0,SF,,jordan miller,['SF']
Jalen Pickett,1.6,3.7,0.1,0.2,0.8,1.4,2.2,0.4,0.1,0.5,4.1,13.6,49.0,SG,,jalen pickett,['SG']
Paul Reed,1.6,3.2,0.7,0.9,0.2,2.7,1.0,0.9,0.6,0.6,4.1,9.7,45.0,C,,paul reed,['C']
Gui Santos,1.5,3.2,0.5,0.8,0.6,3.1,1.4,0.4,0.2,0.8,4.1,13.6,56.0,PF,,gui santos,['PF']
Jarred Vanderbilt,1.6,3.4,0.6,1.0,0.3,5.1,1.1,1.0,0.3,0.8,4.1,16.1,36.0,PF,,jarred vanderbilt,['PF']
Colby Jones,1.5,3.3,0.6,0.9,0.4,2.2,1.1,0.7,0.3,0.6,4.0,13.2,39.0,SG,,colby jones,['SG']
Colby Jones,0.5,1.1,0.0,0.0,0.2,1.0,0.3,0.3,0.3,0.3,1.1,5.4,24.0,SG,,colby jones,['SG']
Colby Jones,3.2,6.9,1.5,2.3,0.8,4.3,2.5,1.3,0.4,1.1,8.7,25.7,15.0,SG,,colby jones,['SG']
Nicolas Batum,1.3,3.1,0.2,0.3,1.1,2.8,1.1,0.7,0.5,0.4,4.0,17.5,78.0,PF,,nicolas batum,['PF']
Malachi Flynn,1.3,3.3,1.3,1.5,0.3,1.8,1.8,0.8,0.0,1.0,4.0,11.0,4.0,PG,,malachi flynn,['PG']
Ron Harper Jr.,1.0,8.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,17.0,1.0,SF,,ron harper jr,['SF']
Josh Richardson,1.4,4.8,0.5,0.5,0.8,1.5,1.5,1.0,0.1,1.0,4.0,18.8,8.0,SG,,josh richardson,['SG']
Steven Adams,1.6,2.9,0.7,1.6,0.0,5.6,1.1,0.4,0.5,0.9,3.9,13.7,58.0,C,,steven adams,['C']
Kyle Lowry,1.2,3.3,0.8,0.9,0.8,1.9,2.7,0.9,0.3,0.6,3.9,18.8,35.0,PG,,kyle lowry,['PG']
Olivier-Maxence Prosper,1.3,3.3,0.9,1.5,0.2,2.4,0.8,0.5,0.1,0.3,3.9,11.2,52.0,PF,,olivier maxence prosper,['PF']
Patty Mills,1.2,3.3,0.4,0.5,0.9,0.8,0.9,0.4,0.1,0.6,3.8,11.1,29.0,PG,,patty mills,['PG']
Patty Mills,1.5,4.5,0.3,0.3,1.0,1.2,1.2,0.7,0.2,0.9,4.4,15.3,17.0,PG,,patty mills,['PG']
Patty Mills,0.8,1.7,0.7,0.8,0.8,0.1,0.4,0.1,0.0,0.1,3.1,5.1,12.0,PG,,patty mills,['PG']
Branden Carlson,1.3,3.0,0.4,0.6,0.7,1.7,0.4,0.2,0.7,0.2,3.8,7.7,32.0,C,,branden carlson,['C']
Devin Carter,1.3,3.5,0.7,1.2,0.5,2.1,1.1,0.6,0.1,0.5,3.8,11.0,36.0,PG,,devin carter,['PG']
Ousmane Dieng,1.5,3.4,0.3,0.4,0.6,2.2,0.8,0.5,0.2,0.5,3.8,10.9,37.0,C,,ousmane dieng,['C']
Markieff Morris,1.4,4.7,0.3,0.4,0.6,1.5,1.4,0.1,0.2,0.3,3.7,11.0,15.0,PF,,markieff morris,['PF']
Markieff Morris,0.7,3.1,0.0,0.0,0.3,1.1,0.6,0.1,0.1,0.3,1.7,5.9,7.0,PF,,markieff morris,['PF']
Markieff Morris,2.0,6.0,0.6,0.8,0.9,1.9,2.1,0.1,0.3,0.4,5.5,15.5,8.0,PF,,markieff morris,['PF']
Emoni Bates,1.3,3.8,0.0,0.0,1.1,0.7,0.8,0.1,0.1,0.2,3.7,7.5,10.0,SF,,emoni bates,['SF']
DeAndre Jordan,1.6,2.5,0.5,1.1,0.0,5.1,0.9,0.3,0.5,0.7,3.7,12.3,56.0,C,,deandre jordan,['C']
Craig Porter Jr.,1.4,2.7,0.5,0.6,0.4,1.3,1.4,0.3,0.3,0.7,3.7,10.1,51.0,PG,,craig porter jr,['PG']
Jackson Rowe,1.3,2.8,0.5,1.0,0.5,1.8,0.7,0.7,0.0,0.2,3.7,8.7,6.0,PF,,jackson rowe,['PF']
Blake Wesley,1.4,3.2,0.7,1.1,0.3,1.1,2.0,0.6,0.1,0.9,3.7,11.8,58.0,SG,,blake wesley,['SG']
JT Thor,1.3,3.0,0.8,1.1,0.3,2.4,0.3,0.4,0.5,0.5,3.6,12.5,20.0,PF,,jt thor,['PF']
JT Thor,1.0,1.7,0.8,0.9,0.3,0.7,0.1,0.2,0.3,0.7,3.1,4.7,9.0,PF,,jt thor,['PF']
JT Thor,1.5,4.0,0.7,1.3,0.3,3.8,0.5,0.5,0.5,0.3,3.9,18.8,11.0,PF,,jt thor,['PF']
Baylor Scheierman,1.3,3.5,0.3,0.4,0.8,2.1,1.1,0.5,0.1,0.4,3.6,12.4,31.0,SG,,baylor scheierman,['SG']
Jae'Sean Tate,1.3,2.8,0.6,0.9,0.3,2.3,0.9,0.5,0.1,0.4,3.6,11.3,52.0,SF,,jae sean tate,['SF']
Jaylon Tyson,1.4,3.2,0.4,0.5,0.4,2.0,0.9,0.3,0.1,0.6,3.6,9.6,47.0,SG,,jaylon tyson,['SG']
Elfrid Payton,1.7,5.1,0.2,0.3,0.0,3.3,6.9,1.0,0.5,2.5,3.5,21.3,24.0,PG,,elfrid payton,['PG']
Elfrid Payton,2.1,5.6,0.2,0.4,0.1,3.7,8.1,1.0,0.4,2.9,4.4,21.6,18.0,PG,,elfrid payton,['PG']
Elfrid Payton,0.5,3.5,0.0,0.0,0.0,2.2,3.3,1.0,0.5,1.2,1.0,20.5,6.0,PG,,elfrid payton,['PG']
Luka Garza,1.3,2.7,0.6,0.9,0.3,1.4,0.3,0.2,0.1,0.3,3.5,5.6,39.0,C,,luka garza,['C']
Cory Joseph,1.2,3.1,0.3,0.4,0.8,1.5,1.4,0.5,0.1,0.4,3.5,12.2,50.0,PG,,cory joseph,['PG']
Doug McDermott,1.2,2.8,0.1,0.1,1.0,0.5,0.2,0.1,0.0,0.1,3.5,8.1,42.0,SF,,doug mcdermott,['SF']
Dario Šarić,1.3,3.6,0.4,0.6,0.4,3.1,1.4,0.4,0.1,0.9,3.5,13.1,16.0,C,,dario saric,['C']
Jamaree Bouyea,1.2,2.4,0.8,1.2,0.2,1.0,2.0,0.8,0.4,1.6,3.4,12.4,5.0,PG,,jamaree bouyea,['PG']
Bruno Fernando,1.5,2.9,0.4,0.5,0.0,3.0,1.1,0.2,0.5,0.8,3.4,8.6,17.0,C,,bruno fernando,['C']
Andre Jackson Jr.,1.4,2.9,0.2,0.4,0.4,2.7,1.2,0.5,0.2,0.9,3.4,14.6,67.0,SG,,andre jackson jr,['SG']
Isaac Jones,1.4,2.1,0.6,0.9,0.1,1.4,0.3,0.1,0.3,0.4,3.4,7.6,40.0,PF,,isaac jones,['PF']
Kevin Knox,1.3,2.6,0.4,0.6,0.3,1.2,0.4,0.1,0.3,0.3,3.3,6.0,14.0,SF,,kevin knox,['SF']
Damion Lee,1.1,3.0,0.8,0.8,0.4,0.8,0.4,0.2,0.0,0.4,3.3,5.8,25.0,SG,,damion lee,['SG']
Jeenathan Williams,1.4,3.1,0.3,0.4,0.3,0.7,0.5,0.4,0.2,0.7,3.3,7.4,20.0,SG,,jeenathan williams,['SG']
Elijah Harkless,1.1,3.5,0.3,0.6,0.7,2.1,0.8,1.0,0.1,0.3,3.2,13.8,10.0,SG,,elijah harkless,['SG']
Zeke Nnaji,1.2,2.5,0.5,0.8,0.3,1.6,0.4,0.4,0.7,0.2,3.2,10.7,57.0,PF,,zeke nnaji,['PF']
Cam Reddish,1.2,2.8,0.5,0.8,0.4,2.0,0.7,1.0,0.3,0.4,3.2,17.8,33.0,SF,,cam reddish,['SF']
Delon Wright,1.1,3.3,0.4,0.6,0.5,1.7,1.9,0.9,0.3,0.6,3.1,15.9,40.0,PG,,delon wright,['PG']
Delon Wright,0.8,3.2,0.3,0.6,0.5,1.8,1.8,0.9,0.3,0.5,2.5,15.6,26.0,PG,,delon wright,['PG']
Delon Wright,1.6,3.5,0.4,0.6,0.6,1.4,2.1,0.9,0.2,0.6,4.3,16.4,14.0,PG,,delon wright,['PG']
Kylor Kelley,1.3,2.0,0.5,0.9,0.0,3.5,0.5,0.1,0.3,0.4,3.1,11.5,11.0,C,,kylor kelley,['C']
Kylor Kelley,1.3,1.6,0.5,0.8,0.0,2.6,0.3,0.0,0.3,0.1,3.0,8.4,8.0,C,,kylor kelley,['C']
Kylor Kelley,1.3,3.0,0.7,1.3,0.0,6.0,1.0,0.3,0.3,1.0,3.3,19.7,3.0,C,,kylor kelley,['C']
Gary Harris,1.1,2.8,0.1,0.3,0.8,1.3,0.6,0.5,0.3,0.4,3.0,14.8,48.0,SG,,gary harris,['SG']
Maxi Kleber,1.1,2.8,0.5,0.6,0.4,2.8,1.3,0.3,0.5,0.7,3.0,18.7,34.0,PF,,maxi kleber,['PF']
Taze Moore,1.0,5.0,0.5,1.0,0.5,4.0,0.5,1.0,0.0,1.0,3.0,10.0,2.0,SG,,taze moore,['SG']
Rayan Rupert,1.1,2.7,0.4,0.6,0.3,1.3,0.5,0.3,0.1,0.6,3.0,8.8,52.0,SG,,rayan rupert,['SG']
P.J. Tucker,1.0,2.3,0.0,0.0,1.0,2.7,0.0,0.3,0.3,0.3,3.0,19.3,3.0,SF,,p j tucker,['SF']
Pete Nance,1.1,2.5,0.1,0.2,0.7,1.6,0.8,0.2,0.2,0.3,2.9,10.6,13.0,C,,pete nance,['C']
Pete Nance,0.7,2.1,0.1,0.3,0.6,1.4,0.4,0.1,0.0,0.0,2.1,9.7,7.0,C,,pete nance,['C']
Pete Nance,1.5,2.8,0.0,0.0,0.8,1.8,1.2,0.2,0.3,0.7,3.8,11.7,6.0,PF,,pete nance,['PF']
Markelle Fultz,1.3,3.2,0.0,0.0,0.2,1.0,1.3,0.5,0.1,0.7,2.9,8.8,21.0,PG,,markelle fultz,['PG']
Taj Gibson,1.3,2.6,0.3,0.5,0.0,3.2,0.6,0.2,0.5,0.7,2.9,11.1,37.0,C,,taj gibson,['C']
Tyler Smith,1.0,2.2,0.3,0.3,0.6,1.1,0.2,0.1,0.2,0.3,2.9,5.3,23.0,PF,,tyler smith,['PF']
RayJ Dennis,1.0,3.0,0.2,0.2,0.5,1.1,1.3,0.6,0.2,0.5,2.7,6.4,11.0,PG,,rayj dennis,['PG']
David Duke Jr.,1.0,2.3,0.2,0.3,0.5,0.8,0.7,0.2,0.0,0.3,2.7,5.7,6.0,SG,,david duke jr,['SG']
Keshad Johnson,1.1,1.6,0.3,0.6,0.2,1.8,0.3,0.3,0.3,0.3,2.7,6.1,16.0,SF,,keshad johnson,['SF']
Reece Beekman,1.0,3.0,0.4,0.6,0.2,1.1,1.8,0.9,0.1,0.6,2.6,13.0,36.0,PG,,reece beekman,['PG']
Reece Beekman,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,2.0,2.0,PG,,reece beekman,['PG']
Reece Beekman,1.0,3.1,0.5,0.6,0.2,1.1,1.8,0.9,0.1,0.6,2.7,13.7,34.0,PG,,reece beekman,['PG']
Jae Crowder,0.8,2.4,0.6,0.7,0.4,2.2,0.7,0.3,0.0,0.4,2.6,11.4,9.0,PF,,jae crowder,['PF']
Josh Minott,1.0,2.0,0.4,0.4,0.3,1.0,0.4,0.3,0.3,0.2,2.6,6.0,46.0,SF,,josh minott,['SF']
Hunter Tyson,0.9,2.4,0.4,0.5,0.5,1.5,0.4,0.2,0.1,0.3,2.6,7.8,51.0,PF,,hunter tyson,['PF']
Jaden Springer,0.8,2.1,0.6,0.9,0.3,1.3,0.8,0.6,0.1,0.4,2.5,8.5,43.0,PG,,jaden springer,['PG']
Jaden Springer,0.5,1.3,0.6,0.8,0.2,0.9,0.4,0.5,0.0,0.2,1.7,5.4,26.0,SG,,jaden springer,['SG']
Jaden Springer,1.4,3.3,0.7,1.0,0.4,2.0,1.4,0.7,0.2,0.7,3.8,13.2,17.0,PG,,jaden springer,['PG']
Trey Jemison,1.1,1.9,0.3,0.9,0.0,2.8,0.4,0.2,0.4,0.6,2.5,10.3,38.0,C,,trey jemison,['C']
Trey Jemison,0.9,2.0,0.5,1.3,0.0,2.8,0.6,0.4,0.4,0.6,2.4,10.4,16.0,C,,trey jemison,['C']
Trey Jemison,1.2,1.9,0.2,0.5,0.0,2.8,0.3,0.1,0.4,0.6,2.6,10.3,22.0,C,,trey jemison,['C']
Anthony Gill,0.8,1.7,0.6,1.0,0.2,1.3,0.3,0.2,0.0,0.2,2.5,7.8,51.0,PF,,anthony gill,['PF']
Dillon Jones,0.9,2.5,0.3,0.5,0.3,2.2,1.1,0.3,0.1,0.5,2.5,10.2,54.0,SF,,dillon jones,['SF']
Pat Spencer,1.1,2.6,0.3,0.4,0.1,1.2,1.2,0.4,0.1,0.5,2.5,6.4,39.0,PG,,pat spencer,['PG']
Johnny Davis,0.9,2.3,0.3,0.4,0.2,1.1,0.3,0.4,0.2,0.2,2.4,7.1,34.0,SG,,johnny davis,['SG']
Christian Koloko,1.1,1.8,0.3,0.4,0.0,2.5,0.4,0.2,0.4,0.3,2.4,9.2,37.0,C,,christian koloko,['C']
John Konchar,0.9,2.0,0.2,0.2,0.5,3.3,0.9,0.7,0.3,0.3,2.4,12.1,46.0,SG,,john konchar,['SG']
MarJon Beauchamp,0.8,1.9,0.4,0.6,0.3,1.3,0.3,0.1,0.0,0.4,2.3,4.5,35.0,SF,,marjon beauchamp,['SF']
MarJon Beauchamp,0.7,1.8,0.3,0.5,0.3,1.2,0.3,0.1,0.0,0.5,2.0,4.7,26.0,SF,,marjon beauchamp,['SF']
MarJon Beauchamp,1.3,2.3,0.7,1.3,0.7,1.0,0.7,0.0,0.0,0.3,4.0,5.7,3.0,SF,,marjon beauchamp,['SF']
MarJon Beauchamp,0.8,1.8,0.7,0.7,0.2,1.5,0.2,0.2,0.0,0.2,2.5,2.8,6.0,SF,,marjon beauchamp,['SF']
Bronny James,0.8,2.5,0.4,0.5,0.3,0.7,0.8,0.3,0.1,0.5,2.3,6.7,27.0,SG,,bronny james,['SG']
Mason Jones,0.9,1.8,0.4,0.5,0.1,0.9,1.1,0.0,0.1,0.1,2.3,4.5,10.0,SG,,mason jones,['SG']
Miles Norris,0.7,3.0,0.3,0.7,0.7,3.0,0.0,0.7,0.3,0.0,2.3,11.7,3.0,PF,,miles norris,['PF']
Patrick Baldwin Jr.,0.8,1.5,0.1,0.2,0.5,1.0,0.1,0.1,0.1,0.2,2.2,4.5,24.0,SF,,patrick baldwin jr,['SF']
Patrick Baldwin Jr.,0.8,1.5,0.1,0.2,0.5,1.0,0.1,0.1,0.1,0.2,2.1,4.6,22.0,SF,,patrick baldwin jr,['SF']
Patrick Baldwin Jr.,1.0,1.0,0.0,0.0,1.0,1.5,0.5,0.0,0.0,0.0,3.0,3.0,2.0,SF,,patrick baldwin jr,['SF']
Drew Peterson,0.7,1.6,0.3,0.4,0.5,1.6,0.5,0.2,0.1,0.3,2.2,7.4,25.0,PF,,drew peterson,['PF']
TyTy Washington Jr.,0.9,2.8,0.2,0.4,0.3,0.8,1.0,0.2,0.0,0.2,2.2,7.4,16.0,PG,,tyty washington jr,['PG']
Jordan McLaughlin,0.7,1.6,0.4,0.5,0.4,0.7,1.1,0.3,0.0,0.3,2.1,6.8,46.0,PG,,jordan mclaughlin,['PG']
Jordan McLaughlin,0.6,1.6,0.4,0.6,0.4,0.8,0.9,0.4,0.0,0.4,1.9,6.8,28.0,PG,,jordan mclaughlin,['PG']
Jordan McLaughlin,0.8,1.6,0.3,0.3,0.5,0.5,1.5,0.3,0.1,0.3,2.5,6.9,18.0,PG,,jordan mclaughlin,['PG']
JD Davison,0.8,2.1,0.3,0.4,0.3,0.8,0.8,0.3,0.1,0.8,2.1,5.8,16.0,PG,,jd davison,['PG']
Chris Duarte,0.7,1.5,0.4,0.5,0.4,1.2,0.5,0.0,0.0,0.1,2.1,4.4,17.0,SG,,chris duarte,['SG']
Enrique Freeman,0.7,1.7,0.6,0.9,0.0,1.4,0.4,0.1,0.1,0.3,2.1,8.2,22.0,PF,,enrique freeman,['PF']
Johnny Furphy,0.7,1.8,0.4,0.4,0.3,1.4,0.4,0.4,0.2,0.2,2.1,7.6,50.0,SG,,johnny furphy,['SG']
Dwight Powell,0.8,1.1,0.5,0.8,0.0,2.1,1.0,0.3,0.4,0.3,2.1,10.0,55.0,C,,dwight powell,['C']
Josh Christopher,0.8,2.2,0.3,0.4,0.1,0.6,0.6,0.4,0.2,0.4,2.0,4.9,14.0,SG,,josh christopher,['SG']
Tyler Kolek,0.7,2.0,0.3,0.4,0.3,0.7,1.7,0.3,0.1,0.4,2.0,7.2,41.0,PG,,tyler kolek,['PG']
Adama Sanogo,1.0,1.8,0.0,0.0,0.0,1.5,0.3,0.0,0.0,0.3,2.0,5.3,4.0,C,,adama sanogo,['C']
Kobe Brown,0.8,1.8,0.1,0.2,0.2,1.6,0.6,0.2,0.1,0.3,1.9,6.8,40.0,PF,,kobe brown,['PF']
Ariel Hukporti,0.8,1.2,0.2,0.5,0.0,2.0,0.4,0.0,0.6,0.8,1.9,8.7,25.0,C,,ariel hukporti,['C']
Bobi Klintman,0.8,1.3,0.1,0.3,0.3,0.9,0.9,0.3,0.1,0.1,1.9,5.3,8.0,SF,,bobi klintman,['SF']
Garrett Temple,0.6,2.1,0.4,0.4,0.2,1.0,1.1,0.6,0.1,0.4,1.9,8.1,28.0,SG,,garrett temple,['SG']
Jericho Sims,0.8,1.3,0.2,0.2,0.0,3.7,0.6,0.2,0.4,0.6,1.8,11.9,53.0,C,,jericho sims,['C']
Jericho Sims,0.7,1.2,0.2,0.3,0.0,3.3,0.6,0.2,0.3,0.5,1.6,10.8,39.0,C,,jericho sims,['C']
Jericho Sims,1.2,1.8,0.0,0.0,0.0,4.9,0.8,0.1,0.6,0.9,2.4,15.0,14.0,C,,jericho sims,['C']
Vlatko Čančar,0.8,2.0,0.0,0.0,0.3,2.5,0.7,0.2,0.2,0.8,1.8,10.5,13.0,PF,,vlatko cancar,['PF']
Adam Flagler,0.7,2.6,0.0,0.1,0.4,0.7,0.3,0.2,0.1,0.1,1.8,5.5,37.0,SG,,adam flagler,['SG']
Trentyn Flowers,0.7,1.8,0.5,0.5,0.0,0.7,0.0,0.0,0.0,0.2,1.8,4.5,6.0,SF,,trentyn flowers,['SF']
E.J. Liddell,0.7,1.3,0.2,0.2,0.3,0.8,0.3,0.1,0.1,0.2,1.8,4.4,12.0,PF,,e j liddell,['PF']
Jahmir Young,0.7,0.8,0.3,0.3,0.2,0.5,1.0,0.0,0.0,0.2,1.8,5.0,6.0,PG,,jahmir young,['PG']
Pacome Dadiet,0.6,1.7,0.2,0.3,0.3,1.0,0.3,0.2,0.1,0.2,1.7,6.2,18.0,SG,,pacome dadiet,['SG']
Alex Ducas,0.6,1.4,0.1,0.1,0.5,1.2,0.2,0.2,0.0,0.2,1.7,6.0,21.0,SG,,alex ducas,['SG']
PJ Hall,0.7,1.3,0.2,0.2,0.1,1.2,0.2,0.0,0.2,0.1,1.7,3.5,19.0,C,,pj hall,['C']
Emanuel Miller,0.7,1.3,0.3,0.3,0.0,1.3,0.3,0.2,0.0,0.0,1.7,4.2,6.0,PF,,emanuel miller,['PF']
Tristan Thompson,0.8,1.8,0.2,0.8,0.0,3.4,0.6,0.1,0.3,0.4,1.7,8.2,40.0,C,,tristan thompson,['C']
Alex Len,0.7,1.4,0.2,0.4,0.0,2.1,0.8,0.2,0.5,0.4,1.6,8.3,46.0,C,,alex len,['C']
Alex Len,0.6,1.1,0.2,0.4,0.0,1.8,0.8,0.2,0.5,0.3,1.4,7.2,36.0,C,,alex len,['C']
Alex Len,1.0,2.2,0.1,0.4,0.1,3.1,0.8,0.1,0.3,0.9,2.2,12.2,10.0,C,,alex len,['C']
Yuki Kawamura,0.5,1.4,0.3,0.4,0.3,0.5,0.9,0.1,0.0,0.2,1.6,4.2,22.0,PG,,yuki kawamura,['PG']
Jack McVeigh,0.6,1.9,0.0,0.0,0.4,0.6,0.1,0.0,0.2,0.2,1.6,4.8,9.0,PF,,jack mcveigh,['PF']
Armel Traoré,0.7,2.1,0.2,0.8,0.0,1.7,0.1,0.4,0.2,0.3,1.6,7.4,9.0,SF,,armel traore,['SF']
Jordan Walsh,0.6,1.6,0.1,0.2,0.3,1.3,0.4,0.2,0.2,0.3,1.6,7.8,52.0,PF,,jordan walsh,['PF']
Phillip Wheeler,0.6,4.2,0.4,0.4,0.0,1.6,0.4,0.2,0.4,0.2,1.6,8.8,5.0,PF,,phillip wheeler,['PF']
Sidy Cissoko,0.6,1.4,0.1,0.4,0.1,1.0,0.7,0.1,0.0,0.5,1.5,5.2,22.0,SF,,sidy cissoko,['SF']
Sidy Cissoko,0.5,1.1,0.1,0.4,0.2,0.6,0.4,0.1,0.0,0.1,1.3,3.2,17.0,SF,,sidy cissoko,['SF']
Sidy Cissoko,0.8,2.4,0.4,0.6,0.0,2.2,1.8,0.2,0.2,1.8,2.0,12.0,5.0,SF,,sidy cissoko,['SF']
Jazian Gortman,0.6,1.4,0.1,0.3,0.3,0.3,0.4,0.1,0.1,0.3,1.5,3.6,16.0,PG,,jazian gortman,['PG']
Kevin McCullar Jr.,0.5,1.8,0.5,0.5,0.0,2.0,0.5,0.3,0.3,0.0,1.5,7.3,4.0,SF,,kevin mccullar jr,['SF']
Leonard Miller,0.5,1.2,0.6,0.6,0.0,0.8,0.0,0.2,0.1,0.2,1.5,2.5,13.0,SF,,leonard miller,['SF']
Quincy Olivari,0.5,2.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.5,5.0,2.0,PG,,quincy olivari,['PG']
Matt Ryan,0.5,1.6,0.1,0.1,0.3,0.4,0.2,0.1,0.0,0.2,1.5,3.6,19.0,SF,,matt ryan,['SF']
Jacob Toppin,0.5,1.3,0.0,0.0,0.3,0.9,0.4,0.1,0.0,0.2,1.4,4.5,17.0,SF,,jacob toppin,['SF']
Jacob Toppin,0.2,0.6,0.0,0.0,0.0,0.7,0.3,0.1,0.0,0.1,0.4,3.1,16.0,SF,,jacob toppin,['SF']
Jacob Toppin,6.0,12.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,17.0,27.0,1.0,SF,,jacob toppin,['SF']
Cam Christie,0.5,1.8,0.2,0.3,0.2,0.9,0.5,0.4,0.1,0.2,1.4,4.5,13.0,SG,,cam christie,['SG']
Chris Livingston,0.4,1.3,0.6,0.8,0.0,1.7,0.2,0.2,0.0,0.3,1.4,5.0,21.0,SF,,chris livingston,['SF']
Trey Alexander,0.5,1.7,0.1,0.2,0.1,0.5,0.5,0.1,0.0,0.2,1.3,4.9,24.0,SG,,trey alexander,['SG']
Spencer Jones,0.6,1.7,0.2,0.2,0.1,0.9,0.3,0.3,0.3,0.3,1.3,6.3,20.0,SF,,spencer jones,['SF']
Skal Labissière,0.5,1.0,0.0,0.0,0.3,0.8,0.3,0.0,0.0,0.0,1.3,3.0,4.0,PF,,skal labissiere,['PF']
Jalen Bridges,0.3,0.9,0.4,0.5,0.3,0.5,0.0,0.0,0.0,0.5,1.1,3.8,8.0,SF,,jalen bridges,['SF']
Yuri Collins,0.5,1.5,0.0,0.0,0.0,1.5,2.0,1.0,0.0,0.0,1.0,8.0,2.0,PG,,yuri collins,['PG']
Daniss Jenkins,0.4,1.4,0.0,0.3,0.1,0.3,0.4,0.0,0.0,0.1,1.0,3.3,7.0,PG,,daniss jenkins,['PG']
Braxton Key,0.0,1.3,1.0,2.0,0.0,0.7,0.0,0.7,0.0,0.3,1.0,3.7,3.0,SF,,braxton key,['SF']
Bryce McGowens,0.3,1.1,0.4,0.5,0.0,0.2,0.2,0.1,0.0,0.3,1.0,2.5,13.0,SG,,bryce mcgowens,['SG']
Xavier Tillman Sr.,0.4,1.6,0.1,0.1,0.2,1.3,0.2,0.3,0.2,0.4,1.0,7.0,33.0,C,,xavier tillman sr,['C']
Luke Travers,0.4,1.7,0.2,0.2,0.0,1.7,0.7,0.1,0.1,0.7,1.0,7.3,12.0,SG,,luke travers,['SG']
Isaiah Crawford,0.3,0.7,0.1,0.3,0.1,0.5,0.1,0.1,0.1,0.1,0.9,3.1,15.0,SF,,isaiah crawford,['SF']
Justin Minaya,0.4,1.1,0.0,0.1,0.1,0.5,0.4,0.3,0.1,0.3,0.9,5.3,19.0,SF,,justin minaya,['SF']
Anton Watson,0.4,1.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.2,0.9,2.4,9.0,SF,,anton watson,['SF']
D.J. Carton,0.3,1.8,0.3,0.3,0.0,1.0,0.8,0.5,0.0,1.0,0.8,8.3,4.0,SG,,d j carton,['SG']
PJ Dozier,0.2,0.3,0.1,0.7,0.2,0.6,0.6,0.1,0.0,0.1,0.8,3.9,9.0,SG,,pj dozier,['SG']
Joe Ingles,0.3,1.2,0.0,0.0,0.2,0.6,1.2,0.1,0.0,0.5,0.8,6.0,19.0,SF,,joe ingles,['SF']
Harrison Ingram,0.4,0.8,0.0,0.0,0.0,1.8,0.6,0.6,0.0,0.2,0.8,7.0,5.0,SF,,harrison ingram,['SF']
Ulrich Chomche,0.3,0.7,0.1,0.3,0.0,1.1,0.3,0.0,0.1,0.3,0.7,4.6,7.0,PF,,ulrich chomche,['PF']
James Johnson,0.3,0.9,0.0,0.1,0.0,0.5,0.3,0.0,0.2,0.3,0.7,3.1,12.0,PF,,james johnson,['PF']
Liam Robbins,0.2,0.6,0.4,0.8,0.0,0.9,0.2,0.2,0.2,0.5,0.7,4.4,13.0,C,,liam robbins,['C']
Stanley Umude,0.2,1.2,0.1,0.2,0.1,0.8,0.2,0.1,0.3,0.1,0.7,3.9,22.0,SG,,stanley umude,['SG']
Cui Yongxi,0.2,1.4,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.6,2.0,5.0,SG,,cui yongxi,['SG']
Tristen Newton,0.1,1.0,0.1,0.1,0.0,0.5,0.3,0.1,0.0,0.3,0.4,2.0,8.0,SG,,tristen newton,['SG']
Tristen Newton,0.2,1.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.6,1.6,5.0,SG,,tristen newton,['SG']
Tristen Newton,0.0,0.7,0.0,0.0,0.0,1.3,0.3,0.3,0.0,0.3,0.0,2.7,3.0,SG,,tristen newton,['SG']
Malevy Leons,0.0,0.3,0.3,0.7,0.0,0.5,0.2,0.0,0.0,0.2,0.3,3.5,6.0,SF,,malevy leons,['SF']
Daishen Nix,0.0,0.3,0.3,0.7,0.0,1.3,1.0,0.0,0.0,1.3,0.3,4.3,3.0,PG,,daishen nix,['PG']
Terence Davis,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,SG,,terence davis,['SG']
Jesse Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,2.0,C,,jesse edwards,['C']
Mac McClung,0.0,1.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,5.0,2.0,SG,,mac mcclung,['SG']
Jalen McDaniels,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,1.8,4.0,SF,,jalen mcdaniels,['SF']
