Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
James Bouknight,1.3,2.9,0.1,0.1,0.9,0.6,0.4,0.1,0.1,0.1,3.6,5.8,14.0,SG,,james bouknight,['SG']
Collin Gillespie,1.3,2.9,0.3,0.5,0.6,0.9,1.1,0.5,0.0,0.6,3.6,9.4,24.0,PG,,collin gillespie,['PG']
Gui Santos,1.2,2.4,0.7,0.7,0.4,2.1,0.6,0.2,0.1,0.3,3.6,8.3,23.0,PF,,gui santos,['PF']
Jarace Walker,1.4,3.3,0.2,0.3,0.7,1.9,1.2,0.5,0.3,0.5,3.6,10.3,33.0,PF,,jarace walker,['PF']
Lindy Waters III,1.3,2.7,0.1,0.1,1.0,1.1,0.6,0.1,0.2,0.2,3.6,7.4,38.0,SG,,lindy waters iii,['SG']
Théo Maledon,1.2,4.1,0.8,0.9,0.3,1.4,1.6,0.4,0.0,1.1,3.5,12.5,17.0,PG,,theo maledon,['PG']
Théo Maledon,1.5,5.1,0.8,0.9,0.4,1.8,2.2,0.5,0.0,1.2,4.2,15.4,13.0,PG,,theo maledon,['PG']
Théo Maledon,0.3,1.0,0.8,0.8,0.0,0.3,0.0,0.0,0.0,0.8,1.3,3.3,4.0,PG,,theo maledon,['PG']
Onuralp Bitim,1.4,3.7,0.2,0.2,0.5,1.4,0.6,0.1,0.1,0.4,3.5,11.7,23.0,SG,,onuralp bitim,['SG']
Jordan McLaughlin,1.3,2.6,0.2,0.3,0.8,1.3,2.0,0.6,0.1,0.3,3.5,11.2,56.0,PG,,jordan mclaughlin,['PG']
Marques Bolden,1.5,2.3,0.3,0.4,0.0,3.1,0.4,0.3,0.6,0.3,3.4,11.0,11.0,C,,marques bolden,['C']
Marques Bolden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,C,,marques bolden,['C']
Marques Bolden,1.9,2.8,0.3,0.4,0.0,3.6,0.4,0.3,0.8,0.3,4.1,13.1,9.0,C,,marques bolden,['C']
Ryan Rollins,1.1,2.1,1.0,1.3,0.2,1.0,1.1,0.8,0.2,0.6,3.4,6.0,13.0,PG,,ryan rollins,['PG']
Ryan Rollins,1.3,2.5,1.3,1.7,0.2,1.1,1.1,0.8,0.3,0.7,4.1,6.6,10.0,PG,,ryan rollins,['PG']
Ryan Rollins,0.3,0.7,0.0,0.0,0.3,0.7,1.0,0.7,0.0,0.3,1.0,4.0,3.0,PG,,ryan rollins,['PG']
Yuta Watanabe,1.2,3.4,0.3,0.5,0.7,1.6,0.4,0.4,0.2,0.6,3.4,13.6,34.0,SF,,yuta watanabe,['SF']
Yuta Watanabe,1.2,3.3,0.3,0.5,0.8,1.6,0.3,0.3,0.2,0.6,3.6,13.2,29.0,SF,,yuta watanabe,['SF']
Yuta Watanabe,1.2,3.8,0.0,0.4,0.2,1.8,1.0,0.6,0.0,0.6,2.6,16.4,5.0,SF,,yuta watanabe,['SF']
Buddy Boeheim,0.9,2.9,0.8,1.0,0.8,1.0,0.3,0.0,0.1,0.0,3.4,8.4,10.0,SF,,buddy boeheim,['SF']
Moses Brown,1.5,3.0,0.4,1.4,0.0,3.9,0.3,0.2,0.3,0.5,3.4,9.1,22.0,C,,moses brown,['C']
Wenyen Gabriel,1.6,4.4,0.0,1.0,0.2,5.0,0.6,0.4,0.4,1.6,3.4,16.2,5.0,PF,,wenyen gabriel,['PF']
Nassir Little,1.3,2.8,0.4,0.4,0.5,1.7,0.5,0.2,0.2,0.3,3.4,10.2,45.0,SF,,nassir little,['SF']
Jalen McDaniels,1.3,3.8,0.5,0.7,0.2,1.6,0.7,0.4,0.1,0.6,3.4,10.8,50.0,SF,,jalen mcdaniels,['SF']
Jaden Springer,1.2,3.0,0.7,0.9,0.2,1.6,0.9,0.7,0.3,0.7,3.3,10.3,49.0,SG,,jaden springer,['SG']
Jaden Springer,1.4,3.7,0.9,1.1,0.3,1.8,1.1,0.8,0.3,0.8,4.0,11.8,32.0,SG,,jaden springer,['SG']
Jaden Springer,0.8,1.8,0.4,0.5,0.1,1.2,0.5,0.6,0.2,0.5,2.1,7.6,17.0,SG,,jaden springer,['SG']
Charles Bassey,1.5,2.1,0.3,0.3,0.0,4.0,1.1,0.4,0.9,0.8,3.3,10.8,19.0,C,,charles bassey,['C']
Micah Potter,1.2,2.5,0.4,0.5,0.6,2.7,0.4,0.3,0.4,0.3,3.3,11.6,16.0,PF,,micah potter,['PF']
Dwight Powell,1.1,1.7,1.0,1.4,0.0,3.4,1.3,0.4,0.3,0.5,3.3,13.3,63.0,C,,dwight powell,['C']
Terquavion Smith,1.1,2.9,0.2,0.3,0.8,0.3,0.8,0.5,0.0,0.4,3.3,5.3,16.0,PG,,terquavion smith,['PG']
Garrett Temple,1.1,2.9,0.7,0.8,0.4,1.7,1.0,0.4,0.1,0.5,3.3,10.7,27.0,SG,,garrett temple,['SG']
Tristan Thompson,1.5,2.4,0.3,1.1,0.0,3.6,1.0,0.2,0.3,0.6,3.3,11.2,49.0,C,,tristan thompson,['C']
Oscar Tshiebwe,1.3,2.5,0.8,1.0,0.0,2.0,0.3,0.3,0.1,0.0,3.3,5.3,8.0,PF,,oscar tshiebwe,['PF']
Kira Lewis Jr.,1.2,3.3,0.6,0.7,0.1,0.9,1.3,0.3,0.1,0.5,3.2,9.5,28.0,PG,,kira lewis jr,['PG']
Kira Lewis Jr.,1.1,3.5,0.7,0.7,0.1,0.9,1.2,0.3,0.1,0.5,2.9,9.6,15.0,PG,,kira lewis jr,['PG']
Kira Lewis Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,PG,,kira lewis jr,['PG']
Kira Lewis Jr.,1.5,3.3,0.6,0.8,0.2,1.0,1.6,0.3,0.1,0.5,3.8,9.9,12.0,PG,,kira lewis jr,['PG']
A.J. Lawson,1.3,2.9,0.4,0.5,0.3,1.2,0.5,0.2,0.1,0.3,3.2,7.4,42.0,SG,,a j lawson,['SG']
Boban Marjanović,1.3,2.4,0.6,1.0,0.0,2.3,0.4,0.1,0.1,0.4,3.2,5.1,14.0,C,,boban marjanovic,['C']
Zeke Nnaji,1.2,2.6,0.7,1.1,0.1,2.2,0.6,0.3,0.7,0.5,3.2,9.9,58.0,PF,,zeke nnaji,['PF']
Ish Smith,1.5,3.7,0.1,0.1,0.1,1.8,3.4,0.4,0.1,1.1,3.2,17.2,43.0,PG,,ish smith,['PG']
JT Thor,1.3,2.9,0.2,0.3,0.4,2.3,0.5,0.2,0.4,0.2,3.2,12.4,63.0,PF,,jt thor,['PF']
Brandon Williams,1.2,3.2,0.6,1.0,0.2,0.8,1.0,0.1,0.1,0.4,3.2,6.6,17.0,PG,,brandon williams,['PG']
Wesley Matthews,0.9,2.7,0.5,0.7,0.7,1.5,0.6,0.4,0.3,0.2,3.1,11.5,36.0,SG,,wesley matthews,['SG']
Dalen Terry,1.2,2.7,0.4,0.7,0.3,1.9,1.4,0.5,0.3,0.5,3.1,11.5,59.0,SG,,dalen terry,['SG']
Gabe Vincent,1.4,4.5,0.1,0.2,0.3,0.8,1.9,0.8,0.0,0.5,3.1,19.8,11.0,PG,,gabe vincent,['PG']
Mike Muscala,1.1,2.9,0.3,0.5,0.5,2.4,0.7,0.2,0.2,0.4,3.0,11.3,53.0,C,,mike muscala,['C']
Mike Muscala,1.4,3.8,0.6,0.8,0.6,3.1,0.9,0.2,0.3,0.7,4.0,14.1,24.0,C,,mike muscala,['C']
Mike Muscala,1.2,3.4,0.2,0.3,1.0,2.2,0.8,0.2,0.4,0.2,3.5,13.2,13.0,C,,mike muscala,['C']
Mike Muscala,0.5,1.4,0.0,0.1,0.1,1.3,0.3,0.1,0.1,0.3,1.1,5.7,16.0,C,,mike muscala,['C']
Johnny Davis,1.2,3.1,0.3,0.5,0.3,1.4,0.6,0.4,0.2,0.3,3.0,12.3,50.0,SG,,johnny davis,['SG']
Saben Lee,0.8,2.3,1.2,1.6,0.1,1.3,1.3,0.3,0.1,0.3,3.0,7.7,24.0,PG,,saben lee,['PG']
Olivier-Maxence Prosper,1.0,2.6,0.7,1.0,0.3,2.0,0.6,0.2,0.1,0.2,3.0,8.4,40.0,PF,,olivier maxence prosper,['PF']
Trevelin Queen,1.0,2.7,0.6,0.9,0.2,1.4,1.3,0.5,0.4,0.5,2.9,11.8,14.0,SG,,trevelin queen,['SG']
Jeremiah Robinson-Earl,1.2,2.4,0.3,0.4,0.3,1.9,0.5,0.3,0.1,0.4,2.9,8.6,39.0,PF,,jeremiah robinson earl,['PF']
Jeenathan Williams,1.2,2.3,0.3,0.6,0.1,1.0,0.3,0.2,0.0,0.2,2.9,5.9,22.0,SG,,jeenathan williams,['SG']
D.J. Carton,0.8,2.0,1.0,1.3,0.3,1.0,0.8,0.3,0.0,0.3,2.8,9.0,4.0,SG,,d j carton,['SG']
Henri Drell,1.0,2.5,0.3,0.5,0.5,1.0,1.0,0.5,0.3,0.5,2.8,7.5,4.0,SF,,henri drell,['SF']
Orlando Robinson,1.0,2.0,0.5,0.7,0.2,2.3,0.9,0.2,0.2,0.5,2.8,8.4,36.0,C,,orlando robinson,['C']
Emoni Bates,1.0,3.3,0.1,0.3,0.7,0.9,0.7,0.1,0.1,0.5,2.7,8.9,15.0,SF,,emoni bates,['SF']
Leaky Black,1.0,2.0,0.4,0.6,0.3,1.8,0.9,0.3,0.4,0.2,2.7,10.9,26.0,SF,,leaky black,['SF']
Damian Jones,1.1,1.8,0.5,0.5,0.1,1.6,0.4,0.2,0.3,0.3,2.7,6.9,39.0,C,,damian jones,['C']
Malik Williams,1.3,4.9,0.0,0.3,0.1,5.4,0.3,0.4,0.6,0.4,2.7,15.3,7.0,C,,malik williams,['C']
Timmy Allen,1.2,4.6,0.2,0.4,0.0,3.4,1.0,0.8,0.0,0.4,2.6,25.0,5.0,SF,,timmy allen,['SF']
Moussa Diabaté,0.9,1.7,0.8,1.3,0.0,2.2,0.4,0.5,0.1,0.2,2.6,5.8,11.0,C,,moussa diabate,['C']
Otto Porter Jr.,0.9,2.2,0.2,0.2,0.5,1.9,0.5,0.3,0.3,0.1,2.6,11.6,15.0,SF,,otto porter jr,['SF']
Alex Fudge,1.0,2.5,0.3,0.3,0.2,0.8,0.0,0.5,0.0,0.3,2.5,6.7,6.0,SF,,alex fudge,['SF']
Alex Fudge,0.3,1.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.3,1.0,3.5,4.0,SF,,alex fudge,['SF']
Alex Fudge,2.5,4.5,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.5,5.5,13.0,2.0,SF,,alex fudge,['SF']
Dylan Windler,0.9,1.8,0.0,0.0,0.8,0.9,0.6,0.1,0.0,0.1,2.5,6.4,17.0,SF,,dylan windler,['SF']
Dylan Windler,0.3,0.7,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,2.3,3.0,SF,,dylan windler,['SF']
Dylan Windler,0.5,1.1,0.0,0.0,0.5,0.4,0.8,0.0,0.0,0.0,1.5,3.5,8.0,SF,,dylan windler,['SF']
Dylan Windler,1.7,3.2,0.0,0.0,1.3,2.0,0.5,0.3,0.0,0.3,4.7,12.2,6.0,SF,,dylan windler,['SF']
Greg Brown III,0.8,1.8,0.7,1.5,0.2,1.5,0.7,0.0,0.7,0.7,2.5,6.7,6.0,PF,,greg brown iii,['PF']
Furkan Korkmaz,0.9,2.2,0.4,0.6,0.4,0.9,0.7,0.4,0.1,0.3,2.5,8.6,35.0,SG,,furkan korkmaz,['SG']
Alex Len,1.0,1.7,0.4,0.7,0.0,2.7,1.0,0.2,0.7,0.6,2.5,9.3,48.0,C,,alex len,['C']
Markieff Morris,0.9,2.6,0.2,0.2,0.6,1.5,0.6,0.2,0.1,0.5,2.5,8.3,26.0,PF,,markieff morris,['PF']
Harry Giles,1.0,2.2,0.3,0.6,0.1,1.3,0.3,0.1,0.1,0.3,2.4,4.3,23.0,C,,harry giles,['C']
Harry Giles,1.4,2.8,0.4,0.8,0.2,1.6,0.4,0.1,0.2,0.4,3.4,5.1,16.0,C,,harry giles,['C']
Harry Giles,0.1,0.9,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.3,2.7,7.0,C,,harry giles,['C']
AJ Griffin,0.9,3.1,0.1,0.1,0.5,0.9,0.3,0.1,0.1,0.4,2.4,8.6,20.0,SF,,aj griffin,['SF']
Mouhamadou Gueye,1.0,3.5,0.4,0.8,0.0,2.1,0.5,0.3,1.6,1.1,2.4,10.9,11.0,PF,,mouhamadou gueye,['PF']
Joe Harris,0.9,2.4,0.1,0.1,0.6,0.8,0.6,0.2,0.1,0.3,2.4,10.6,16.0,SG,,joe harris,['SG']
Cory Joseph,0.9,2.5,0.2,0.3,0.5,1.2,1.6,0.2,0.1,0.5,2.4,11.4,26.0,PG,,cory joseph,['PG']
Xavier Moon,1.1,3.3,0.1,0.1,0.1,1.3,1.5,0.2,0.2,0.4,2.4,8.5,14.0,SG,,xavier moon,['SG']
Jamaree Bouyea,1.1,3.1,0.0,0.0,0.1,2.1,1.2,0.1,0.0,1.0,2.3,10.6,9.0,PG,,jamaree bouyea,['PG']
Jamaree Bouyea,0.8,3.5,0.0,0.0,0.0,1.7,1.3,0.0,0.0,1.3,1.7,9.5,6.0,PG,,jamaree bouyea,['PG']
Jamaree Bouyea,1.7,2.3,0.0,0.0,0.3,3.0,1.0,0.3,0.0,0.3,3.7,12.7,3.0,PG,,jamaree bouyea,['PG']
Amari Bailey,0.8,2.4,0.6,0.7,0.1,0.9,0.7,0.3,0.0,0.4,2.3,6.5,10.0,PG,,amari bailey,['PG']
Isaiah Mobley,1.0,2.4,0.0,0.1,0.3,1.0,0.6,0.2,0.0,0.2,2.3,7.2,10.0,PF,,isaiah mobley,['PF']
Chuma Okeke,0.9,2.4,0.1,0.1,0.5,1.7,0.4,0.2,0.1,0.3,2.3,9.2,47.0,SF,,chuma okeke,['SF']
Olivier Sarr,0.7,1.3,0.7,1.0,0.1,2.4,0.1,0.0,0.5,0.2,2.3,6.5,15.0,C,,olivier sarr,['C']
Dereon Seabron,0.7,2.2,0.8,1.0,0.2,1.2,0.8,0.3,0.2,0.0,2.3,9.2,6.0,SG,,dereon seabron,['SG']
Cole Swider,0.8,2.1,0.1,0.1,0.6,0.4,0.3,0.1,0.1,0.4,2.3,4.8,18.0,SF,,cole swider,['SF']
Udoka Azubuike,1.0,1.4,0.2,0.8,0.0,2.0,0.2,0.1,0.4,0.3,2.2,7.1,16.0,C,,udoka azubuike,['C']
Reggie Bullock,0.8,1.9,0.0,0.0,0.6,1.7,0.3,0.3,0.1,0.2,2.2,9.5,44.0,SF,,reggie bullock,['SF']
Trent Forrest,0.9,2.4,0.3,0.4,0.1,1.3,2.4,0.3,0.1,0.5,2.2,10.9,38.0,SG,,trent forrest,['SG']
Nate Hinton,0.7,1.7,0.3,0.3,0.5,1.5,0.7,0.2,0.1,0.2,2.2,5.0,15.0,SG,,nate hinton,['SG']
Andre Jackson Jr.,0.9,1.8,0.1,0.2,0.3,2.0,0.9,0.3,0.1,0.5,2.2,10.0,57.0,SG,,andre jackson jr,['SG']
Julian Phillips,0.8,1.9,0.3,0.5,0.3,0.9,0.3,0.2,0.2,0.3,2.2,8.1,40.0,SF,,julian phillips,['SF']
Ish Wainright,0.6,2.2,0.2,0.2,0.6,1.3,0.1,0.4,0.1,0.2,2.1,5.6,11.0,SF,,ish wainright,['SF']
Ish Wainright,0.9,2.6,0.3,0.3,0.9,1.3,0.0,0.3,0.1,0.1,2.9,6.6,7.0,SF,,ish wainright,['SF']
Ish Wainright,0.3,1.5,0.0,0.0,0.3,1.3,0.3,0.5,0.0,0.3,0.8,4.0,4.0,SF,,ish wainright,['SF']
Colby Jones,0.9,2.4,0.2,0.4,0.1,1.3,0.7,0.2,0.2,0.3,2.1,6.4,30.0,SG,,colby jones,['SG']
Mamadi Diakite,0.7,1.0,0.7,1.0,0.0,0.7,0.3,0.2,0.2,0.2,2.0,4.0,6.0,PF,,mamadi diakite,['PF']
Mamadi Diakite,1.3,1.7,1.3,2.0,0.0,1.0,0.7,0.0,0.3,0.0,4.0,5.3,3.0,PF,,mamadi diakite,['PF']
Mamadi Diakite,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,2.7,3.0,PF,,mamadi diakite,['PF']
Kobe Brown,0.8,2.0,0.0,0.0,0.3,1.4,0.6,0.3,0.1,0.2,2.0,9.0,44.0,PF,,kobe brown,['PF']
JD Davison,0.6,1.5,0.4,0.5,0.4,1.3,1.3,0.1,0.1,0.3,2.0,4.9,8.0,SG,,jd davison,['SG']
Jordan Ford,0.7,1.2,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.2,2.0,3.7,6.0,PG,,jordan ford,['PG']
Kevon Harris,1.0,1.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,2.0,3.0,2.0,SG,,kevon harris,['SG']
D'Moi Hodge,0.7,2.1,0.1,0.3,0.4,0.0,0.7,0.1,0.1,0.1,2.0,5.9,7.0,SG,,d moi hodge,['SG']
Ty Jerome,1.0,2.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.5,2.0,7.5,2.0,SG,,ty jerome,['SG']
Markquis Nowell,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,SG,,markquis nowell,['SG']
Jericho Sims,0.8,1.2,0.4,0.5,0.0,3.3,0.6,0.2,0.4,0.4,2.0,13.0,45.0,C,,jericho sims,['C']
Lindell Wigginton,0.7,1.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.3,2.0,2.7,3.0,PG,,lindell wigginton,['PG']
Isaiah Wong,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,SG,,isaiah wong,['SG']
Justin Minaya,0.6,2.2,0.1,0.3,0.4,1.6,0.6,0.3,0.3,0.3,1.8,11.2,34.0,SF,,justin minaya,['SF']
Daishen Nix,0.6,1.6,0.2,0.4,0.4,0.2,0.4,0.3,0.0,0.3,1.8,3.3,15.0,PG,,daishen nix,['PG']
Cody Zeller,0.6,1.4,0.5,0.9,0.0,2.6,0.9,0.2,0.1,0.4,1.8,7.4,43.0,C,,cody zeller,['C']
Taj Gibson,0.8,1.9,0.1,0.1,0.1,1.9,0.6,0.2,0.4,0.3,1.7,10.2,20.0,PF,,taj gibson,['PF']
Taj Gibson,0.4,1.4,0.1,0.1,0.0,1.8,0.6,0.1,0.4,0.3,1.0,10.3,16.0,PF,,taj gibson,['PF']
Taj Gibson,2.0,3.5,0.0,0.0,0.5,2.3,0.5,0.3,0.3,0.0,4.5,9.8,4.0,PF,,taj gibson,['PF']
P.J. Tucker,0.6,1.6,0.1,0.1,0.4,2.7,0.5,0.5,0.2,0.3,1.7,15.7,31.0,PF,,p j tucker,['PF']
P.J. Tucker,0.7,1.7,0.0,0.0,0.7,4.7,0.0,1.0,0.7,0.7,2.0,22.0,3.0,PF,,p j tucker,['PF']
P.J. Tucker,0.6,1.6,0.1,0.1,0.4,2.5,0.6,0.5,0.2,0.2,1.6,15.0,28.0,PF,,p j tucker,['PF']
Kessler Edwards,0.6,1.5,0.1,0.2,0.4,0.8,0.3,0.2,0.1,0.1,1.7,5.1,54.0,SF,,kessler edwards,['SF']
Leonard Miller,0.8,1.2,0.1,0.1,0.1,1.2,0.5,0.1,0.1,0.1,1.7,3.1,17.0,SF,,leonard miller,['SF']
Jason Preston,0.9,2.7,0.0,0.0,0.0,2.4,2.3,0.3,0.1,0.3,1.7,10.1,7.0,PG,,jason preston,['PG']
Jordan Walsh,0.7,1.7,0.1,0.2,0.2,2.2,0.6,0.6,0.1,0.3,1.7,9.2,9.0,SF,,jordan walsh,['SF']
Jalen Hood-Schifino,0.5,2.1,0.6,1.0,0.1,0.6,0.4,0.1,0.1,0.4,1.6,5.2,21.0,SG,,jalen hood schifino,['SG']
Jett Howard,0.6,1.7,0.1,0.2,0.4,0.4,0.3,0.1,0.1,0.2,1.6,3.7,18.0,SF,,jett howard,['SF']
Seth Lundy,0.4,1.9,0.3,0.4,0.3,0.8,0.0,0.0,0.0,0.1,1.6,5.8,9.0,SF,,seth lundy,['SF']
Jordan Miller,0.6,1.1,0.3,0.3,0.1,0.6,0.0,0.0,0.0,0.1,1.6,3.5,8.0,SF,,jordan miller,['SF']
Josh Minott,0.5,1.1,0.4,0.4,0.1,0.5,0.3,0.2,0.2,0.1,1.6,2.8,32.0,SF,,josh minott,['SF']
Jalen Pickett,0.6,1.3,0.1,0.1,0.3,0.5,0.8,0.1,0.0,0.3,1.6,4.5,27.0,SG,,jalen pickett,['SG']
Ibou Badji,0.6,1.0,0.3,0.5,0.0,2.3,0.6,0.1,0.9,0.7,1.5,10.3,22.0,C,,ibou badji,['C']
Colin Castleton,0.6,1.0,0.4,0.4,0.0,0.8,0.2,0.1,0.0,0.2,1.5,3.7,16.0,C,,colin castleton,['C']
Adam Flagler,0.5,3.5,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,1.5,7.0,2.0,SG,,adam flagler,['SG']
Dariq Whitehead,0.5,2.5,0.5,1.0,0.0,2.0,1.5,0.0,0.5,0.0,1.5,12.0,2.0,SF,,dariq whitehead,['SF']
Terry Taylor,0.6,1.3,0.1,0.2,0.1,1.2,0.3,0.2,0.1,0.2,1.5,6.1,31.0,PF,,terry taylor,['PF']
Jack White,0.5,4.0,0.0,0.0,0.5,3.0,0.3,1.0,0.3,0.5,1.5,16.0,4.0,SF,,jack white,['SF']
Kendall Brown,0.5,1.0,0.3,0.5,0.0,0.3,0.3,0.0,0.0,0.1,1.4,4.2,15.0,SG,,kendall brown,['SG']
Mason Jones,0.4,1.6,0.2,0.4,0.4,1.0,1.0,0.2,0.0,0.4,1.4,5.6,5.0,SG,,mason jones,['SG']
Jerome Robinson,0.5,1.5,0.3,0.5,0.1,0.3,0.2,0.0,0.1,0.1,1.4,3.7,22.0,SG,,jerome robinson,['SG']
Jermaine Samuels,0.6,1.0,0.1,0.1,0.0,0.9,0.2,0.1,0.1,0.0,1.4,4.3,14.0,SF,,jermaine samuels,['SF']
Jacob Toppin,0.6,1.0,0.2,0.2,0.1,0.8,0.3,0.0,0.1,0.1,1.4,4.2,9.0,SF,,jacob toppin,['SF']
R.J. Hampton,0.5,1.8,0.1,0.3,0.1,0.8,1.0,0.0,0.0,0.4,1.3,9.5,8.0,PG,,r j hampton,['PG']
Nathan Mensah,0.5,1.1,0.4,0.5,0.0,2.6,0.4,0.2,0.6,0.6,1.3,12.3,25.0,C,,nathan mensah,['C']
Isaiah Thomas,0.5,1.7,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,1.3,3.2,6.0,PG,,isaiah thomas,['PG']
TyTy Washington Jr.,0.5,1.8,0.0,0.0,0.2,0.5,0.5,0.3,0.0,0.2,1.3,5.1,11.0,PG,,tyty washington jr,['PG']
Jay Huff,0.5,0.8,0.1,0.1,0.2,0.6,0.1,0.1,0.2,0.1,1.2,2.5,20.0,C,,jay huff,['C']
Keyontae Johnson,0.6,1.8,0.0,0.0,0.1,1.1,0.4,0.1,0.0,0.4,1.2,7.3,9.0,SF,,keyontae johnson,['SF']
Chris Livingston,0.5,1.0,0.1,0.2,0.0,1.0,0.2,0.1,0.0,0.2,1.2,4.3,21.0,SF,,chris livingston,['SF']
Braxton Key,0.4,0.9,0.3,0.4,0.1,0.9,0.5,0.1,0.1,0.1,1.1,3.0,20.0,SF,,braxton key,['SF']
Robin Lopez,0.4,1.2,0.1,0.1,0.1,0.3,0.3,0.1,0.2,0.1,1.1,4.1,16.0,C,,robin lopez,['C']
Admiral Schofield,0.4,1.1,0.0,0.1,0.3,0.7,0.3,0.0,0.0,0.2,1.1,3.7,23.0,PF,,admiral schofield,['PF']
Hunter Tyson,0.4,1.1,0.0,0.0,0.2,0.5,0.1,0.1,0.0,0.1,1.1,2.7,18.0,PF,,hunter tyson,['PF']
Filip Petrušev,0.3,0.7,0.3,0.7,0.0,0.3,0.0,0.0,0.0,0.0,1.0,3.3,3.0,C,,filip petrusev,['C']
Filip Petrušev,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,C,,filip petrusev,['C']
Filip Petrušev,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,2.0,C,,filip petrusev,['C']
Hamidou Diallo,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,2.5,2.0,SG,,hamidou diallo,['SG']
Frank Ntilikina,0.2,1.8,0.4,0.4,0.2,1.2,0.8,0.0,0.0,0.2,1.0,8.6,5.0,PG,,frank ntilikina,['PG']
Joshua Primo,0.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,1.0,5.0,2.0,SG,,joshua primo,['SG']
Thanasis Antetokounmpo,0.5,0.9,0.0,0.1,0.0,0.4,0.5,0.2,0.1,0.4,0.9,4.6,34.0,PF,,thanasis antetokounmpo,['PF']
James Johnson,0.3,1.1,0.2,0.2,0.0,0.4,0.9,0.6,0.1,0.6,0.9,5.2,9.0,PF,,james johnson,['PF']
Charlie Brown Jr.,0.3,1.3,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.8,4.6,8.0,SG,,charlie brown jr,['SG']
DaQuan Jeffries,0.4,1.0,0.0,0.1,0.1,0.3,0.3,0.0,0.1,0.2,0.8,2.7,17.0,SG,,daquan jeffries,['SG']
Shaquille Harrison,0.3,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.7,2.0,3.0,SG,,shaquille harrison,['SG']
Quenton Jackson,0.0,0.3,0.7,0.7,0.0,1.3,0.7,0.3,0.0,0.0,0.7,3.7,3.0,PG,,quenton jackson,['PG']
Wendell Moore Jr.,0.4,0.7,0.0,0.0,0.0,0.5,0.2,0.2,0.0,0.2,0.7,3.0,25.0,SG,,wendell moore jr,['SG']
Jalen Slawson,0.3,0.5,0.0,0.0,0.0,0.6,0.2,0.1,0.1,0.2,0.7,3.1,12.0,SF,,jalen slawson,['SF']
Pat Spencer,0.3,0.7,0.0,0.0,0.0,0.7,0.8,0.0,0.0,0.2,0.7,4.3,6.0,PG,,pat spencer,['PG']
Alondes Williams,0.3,1.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.7,2.3,7.0,SG,,alondes williams,['SG']
Juan Toscano-Anderson,0.3,1.1,0.0,0.0,0.1,1.3,0.4,0.1,0.1,0.2,0.6,4.8,11.0,SF,,juan toscano anderson,['SF']
Usman Garuba,0.2,1.0,0.2,0.3,0.0,1.2,0.2,0.2,0.5,0.3,0.5,3.0,6.0,PF,,usman garuba,['PF']
E.J. Liddell,0.1,0.8,0.3,0.3,0.0,0.6,0.1,0.3,0.3,0.3,0.5,2.9,8.0,PF,,e j liddell,['PF']
Pete Nance,0.1,0.8,0.0,0.3,0.1,0.4,0.0,0.1,0.0,0.1,0.4,3.4,8.0,PF,,pete nance,['PF']
Maxwell Lewis,0.1,0.6,0.1,0.1,0.0,0.1,0.2,0.1,0.0,0.3,0.3,3.0,34.0,SF,,maxwell lewis,['SF']
Ryan Arcidiacono,0.0,0.3,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.1,0.0,2.3,20.0,PG,,ryan arcidiacono,['PG']
Malcolm Cazalon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,SG,,malcolm cazalon,['SG']
